Rank,Club,Country,Level,Elo,From,To
None,M Zaporizhya,UKR,1,1367.22094727,2010-12-17,2011-02-16
None,Zorya,UKR,1,1367.12646484,2010-12-17,2011-02-16
None,Belchatow,POL,1,1366.22192383,2010-12-17,2011-02-17
None,Viking,NOR,1,1366.14489746,2010-12-17,2011-03-19
None,Nitra,SLK,0,1364.94445801,2010-12-09,2011-06-30
None,Brann,NOR,1,1364.70092773,2010-12-17,2011-03-20
None,Netanya,ISR,1,1364.56970215,2010-12-19,2011-01-01
None,Obolon Kyiv,UKR,1,1364.54992676,2010-12-17,2011-02-16
None,Kryvbas,UKR,1,1364.32128906,2010-12-17,2011-02-16
None,Lyngby,DEN,1,1364.21618652,2010-12-17,2011-02-22
None,Bohemians Praha,CZE,1,1363.1048584,2010-12-16,2011-02-17
None,Bucaspor,TUR,1,1362.77307129,2010-12-19,2011-01-21
None,Triestina,ITA,2,1361.88769531,2010-12-19,2011-01-08
None,Frosinone,ITA,2,1360.01293945,2010-12-19,2011-01-07
None,Banska Bystrica,SLK,0,1356.01403809,2010-12-09,2011-06-30
None,Kalmar,SWE,1,1355.67102051,2010-11-08,2011-04-02
None,Haugesund,NOR,1,1354.73706055,2010-12-17,2011-03-20
None,Lillestrom,NOR,1,1353.52282715,2010-12-17,2011-03-20
None,Kasimpasa,TUR,1,1353.11633301,2010-12-20,2011-01-23
None,Jagiellonia,POL,1,1352.77832031,2010-12-17,2011-02-17
None,Volou,GRE,1,1352.63415527,2010-12-19,2011-01-05
None,Beer-Sheva,ISR,1,1352.28796387,2010-12-21,2011-01-01
None,Trelleborg,SWE,1,1349.87219238,2010-11-08,2011-04-03
None,Lausanne,SUI,0,1349.03198242,2010-12-17,2011-02-17
None,Eupen,BEL,1,1348.32836914,2010-12-30,2011-01-18
None,Bistrita,ROM,1,1348.28894043,2010-12-16,2011-02-28
None,Aalesund,NOR,1,1347.68005371,2010-12-17,2011-03-21
None,Bellinzona,SUI,1,1347.04589844,2010-12-17,2011-02-05
None,Siroki Brijeg,BHZ,0,1346.74731445,2010-08-06,2011-06-30
None,Portogruaro,ITA,2,1345.74145508,2010-12-19,2011-01-08
None,Astra,ROM,1,1345.68530273,2010-12-16,2011-02-28
None,Korona,POL,1,1345.53979492,2010-12-17,2011-02-17
None,Kapfenberg,AUT,1,1343.77331543,2010-12-17,2011-02-12
None,AIK,SWE,1,1342.83398438,2010-11-08,2011-04-04
None,Novi Sad,SRB,1,1342.78039551,2010-12-09,2011-03-05
None,Lok Sofia,BUL,1,1342.56408691,2010-12-17,2011-02-28
None,Excelsior,NED,1,1342.26281738,2010-12-19,2011-01-23
None,Start,NOR,1,1342.00073242,2010-12-17,2011-03-20
None,Hapoel Haifa,ISR,1,1341.16638184,2010-12-20,2011-01-01
None,Ilichivets,UKR,1,1337.54663086,2010-12-17,2011-02-16
None,Pribram,CZE,1,1336.28686523,2010-12-16,2011-02-17
None,Pandurii,ROM,1,1332.56005859,2010-12-16,2011-02-25
None,Haecken,SWE,1,1332.13012695,2010-11-08,2011-04-04
None,Stromsgodset,NOR,1,1332.11254883,2010-12-17,2011-03-20
None,Kerkyra,GRE,1,1331.48071289,2010-12-20,2011-01-05
None,Gyoer,HUN,1,1331.00500488,2010-12-17,2011-02-25
None,Venlo,NED,1,1329.77966309,2010-12-17,2011-01-19
None,Kilmarnock,SCO,1,1327.84313965,2010-12-30,2011-01-03
None,Ceske Budejovice,CZE,1,1327.53295898,2010-12-16,2011-02-17
None,Slask,POL,1,1324.37414551,2010-12-17,2011-02-17
None,Ruch,POL,1,1324.0760498,2010-12-17,2011-02-17
None,FK Minsk,BLR,1,1321.56420898,2010-12-16,2011-02-17
None,Lierse,BEL,1,1321.36523438,2010-12-30,2011-01-22
None,Zalaegerszegi,HUN,1,1321.18945312,2010-12-17,2011-02-26
None,Brno,CZE,1,1317.77905273,2010-12-16,2011-02-17
None,Cibalia Vinkovci,CRO,1,1316.89135742,2010-12-17,2011-02-26
None,Polonia Warszawa,POL,1,1313.31274414,2010-12-17,2011-02-17
None,Bnei Sakhinin,ISR,1,1313.12475586,2010-12-19,2011-01-01
None,Slovacko,CZE,1,1312.91088867,2010-12-16,2011-02-17
None,Sevastopol,UKR,1,1311.48327637,2010-12-17,2011-02-16
None,Lubin,POL,1,1311.04638672,2010-12-17,2011-02-17
None,Panserraikos,GRE,1,1310.08178711,2010-12-19,2011-01-05
None,Lechia,POL,1,1307.48364258,2010-12-17,2011-02-17
None,Hradec Kralove,CZE,1,1307.02612305,2010-12-16,2011-02-17
None,Mjaellby,SWE,1,1304.23461914,2010-11-08,2011-04-03
None,Ujpest,HUN,1,1303.67810059,2010-12-17,2011-02-26
None,Koper,SVN,1,1302.80480957,2010-11-28,2011-02-26
None,Charleroi,BEL,1,1300.7310791,2010-12-30,2011-01-22
None,Dinamo Brest,BLR,1,1300.07641602,2010-12-16,2011-02-17
None,Domzale,SVN,1,1299.7755127,2010-11-21,2011-02-20
None,Widzew,POL,1,1299.73962402,2010-12-17,2011-02-17
None,Branesti,ROM,1,1299.53540039,2010-12-16,2011-02-27
None,Inverness,SCO,1,1298.10144043,2010-12-30,2011-01-02
None,Osijek,CRO,1,1293.70178223,2010-12-17,2011-02-26
None,Targu Mures,ROM,1,1293.21203613,2010-12-16,2011-02-28
None,Chernomorets Burgas,BUL,1,1293.10852051,2010-12-17,2011-02-26
None,Hibernian,SCO,1,1292.90917969,2010-12-30,2011-01-01
None,Ashkelon,ISR,1,1292.30883789,2010-12-19,2011-01-02
None,Zrinjski Mostar,BHZ,0,1290.90673828,2010-08-06,2011-06-30
None,H Petach Tikva,ISR,1,1289.68969727,2010-12-20,2011-01-02
None,Mattersburg,AUT,1,1286.81445312,2010-12-17,2011-02-12
None,Djurgarden,SWE,1,1286.16845703,2010-11-08,2011-04-04
None,Sogndal,NOR,1,1286.16381836,2011-01-01,2011-03-20
None,Fredrikstad,NOR,1,1286.16381836,2011-01-01,2011-03-21
None,Sarpsborg,NOR,1,1286.16381836,2011-01-01,2011-03-18
None,Zeljeznicar,BHZ,0,1286.06433105,2010-08-06,2011-06-30
None,Dnepr Mogilev,BLR,1,1285.30322266,2010-12-16,2011-02-17
None,Universitatea Cluj,ROM,1,1285.0065918,2010-12-16,2011-02-27
None,LASK,AUT,1,1284.59851074,2010-12-17,2011-02-12
None,Cherno More,BUL,1,1284.2590332,2010-12-17,2011-02-26
None,Rabotnicki,MAC,0,1280.55981445,2010-08-06,2011-06-30
None,Borac Banja Luka,BHZ,0,1278.0345459,2010-08-06,2011-06-30
None,Novopolotsk,BLR,1,1277.88684082,2010-12-16,2011-02-17
None,Gornik,POL,1,1277.69348145,2010-12-17,2011-02-17
None,St Johnstone,SCO,1,1276.87414551,2010-12-27,2011-01-02
None,Slaven Belupo,CRO,1,1274.3873291,2010-12-17,2011-02-26
None,Bytom,POL,1,1274.296875,2010-12-17,2011-02-17
None,Ramat-Gan,ISR,1,1272.88208008,2010-12-19,2011-01-01
None,Halmstad,SWE,1,1272.65136719,2010-11-08,2011-04-02
None,Karabakh Agdam,AZE,0,1272.52368164,2010-08-27,2011-06-30
None,GAIS,SWE,1,1269.42077637,2010-11-08,2011-04-03
None,Usti nad Labem,CZE,1,1268.78857422,2010-12-16,2011-02-17
None,Willem II,NED,1,1266.22766113,2010-12-19,2011-01-22
None,Slavia Sofia,BUL,1,1266.12145996,2010-12-17,2011-02-27
None,Rijeka,CRO,1,1258.93786621,2010-12-17,2011-02-26
None,Dinamo Tbilisi,GEO,0,1257.64709473,2010-08-06,2011-06-30
None,Aberdeen,SCO,1,1254.68457031,2010-12-30,2011-01-01
None,Sibenik,CRO,1,1253.99914551,2010-12-17,2011-02-26
None,Lok Plovdiv,BUL,1,1253.99853516,2010-12-17,2011-02-26
None,Kaposvari,HUN,1,1253.5916748,2010-12-17,2011-02-26
None,Hamilton,SCO,1,1246.70324707,2010-12-30,2011-01-01
None,St Mirren,SCO,1,1245.87976074,2010-12-30,2011-01-03
None,Sportul,ROM,1,1245.875,2010-12-16,2011-02-26
None,Dacia Chisinau,MOL,0,1243.80297852,2010-12-16,2011-06-30
None,Rad,SRB,1,1243.1697998,2010-12-09,2011-03-05
None,Zestafoni,GEO,0,1242.95678711,2010-08-06,2011-06-30
None,Nova Gorica,SVN,1,1241.33117676,2010-11-28,2011-02-26
None,Ferencvaros,HUN,1,1240.59973145,2010-12-17,2011-02-25
None,Inter Zapresic,CRO,1,1239.79711914,2010-12-17,2011-02-26
None,MTK,HUN,1,1239.12792969,2010-12-17,2011-02-26
None,Arka,POL,1,1238.98364258,2010-12-17,2011-02-17
None,Gefle,SWE,1,1238.83093262,2010-11-08,2011-04-03
None,Honved,HUN,1,1238.75891113,2010-12-17,2011-02-26
None,Paksi,HUN,1,1237.63415527,2010-12-17,2011-03-05
None,Honefoss,NOR,1,1235.93994141,2010-12-17,2011-01-01
None,Karlovac,CRO,1,1235.83398438,2010-12-17,2011-02-26
None,Haladas,HUN,1,1235.59265137,2010-12-17,2011-02-26
None,Atvidaberg,SWE,1,1235.35717773,2010-11-08,2011-01-01
None,Olimpia Balti,MOL,0,1234.42749023,2010-12-16,2011-06-30
None,Lozinca,SRB,1,1232.81994629,2010-12-09,2011-03-05
None,Zlatibor,SRB,1,1228.23974609,2010-12-09,2011-03-05
None,Kecskemeti,HUN,1,1227.55212402,2010-12-17,2011-02-25
None,Varteks,CRO,1,1227.38720703,2010-12-17,2011-02-26
None,Honka Espoo,FIN,0,1225.75402832,2010-08-27,2011-06-30
None,Norrkoeping,SWE,1,1223.9675293,2011-01-01,2011-04-03
None,Syrianska,SWE,1,1223.9675293,2011-01-01,2011-04-03
None,Iskra-Stali,MOL,0,1222.93054199,2010-12-16,2011-06-30
None,WIT Georgia,GEO,0,1222.8392334,2010-08-06,2011-06-30
None,Cracovia,POL,1,1222.5324707,2010-12-17,2011-02-17
None,Neman Grodno,BLR,1,1221.93115234,2010-12-16,2011-02-17
None,Inter Baku,AZE,0,1221.57751465,2010-08-27,2011-06-30
None,Rudar Velenje,SVN,1,1219.49841309,2010-11-21,2011-02-22
None,NK Zagreb,CRO,1,1217.90734863,2010-12-17,2011-02-26
None,Olimpija Ljubljana,SVN,1,1217.52758789,2010-11-21,2011-02-22
None,OFK,SRB,1,1216.67126465,2010-12-09,2011-03-05
None,Kongsvinger,NOR,1,1214.95117188,2010-12-17,2011-01-01
None,Sandefjord,NOR,1,1214.61999512,2010-12-17,2011-01-01
None,Torpedo Zhodino,BLR,1,1209.61767578,2010-12-16,2011-02-17
None,Nafta,SVN,1,1209.43261719,2010-11-28,2011-02-26
None,Kuopio,FIN,0,1209.4239502,2011-01-01,2011-06-30
None,FK Vitebsk,BLR,1,1208.2989502,2010-12-16,2011-02-17
None,Ventspils,LAT,0,1206.99243164,2010-07-23,2011-06-30
None,Jagodina,SRB,1,1205.95715332,2010-12-09,2011-03-05
None,Shamrock,IRL,0,1199.27612305,2010-08-06,2011-06-30
None,MyPa,FIN,0,1198.27355957,2010-08-27,2011-01-01
None,Vaduz,LIE,0,1196.42956543,2010-12-17,2011-02-17
None,HJK Helsinki,FIN,0,1196.04870605,2010-08-27,2011-06-30
None,Celje,SVN,1,1195.83789062,2010-11-21,2011-02-20
None,Brommapojkarna,SWE,1,1194.20800781,2010-11-08,2011-01-01
None,Split 1912,CRO,1,1193.87268066,2010-12-17,2011-02-26
None,TPS Turku,FIN,0,1193.72473145,2010-08-27,2011-06-30
None,Inter Turku,FIN,0,1192.80053711,2010-08-27,2011-01-01
None,Teteks,MAC,0,1192.22839355,2010-08-06,2011-06-30
None,Zadar,CRO,1,1192.22717285,2010-12-17,2011-02-26
None,Bobruisk,BLR,1,1189.26196289,2010-12-16,2011-02-17
None,Istra 1961,CRO,1,1187.35412598,2010-12-17,2011-02-26
None,Sartid,SRB,1,1185.33947754,2010-12-09,2011-03-05
None,Lok Zagreb,CRO,1,1182.22900391,2010-12-17,2011-02-26
None,Lombard,HUN,1,1177.82983398,2010-12-17,2011-03-05
None,Sporting Fingal,IRL,0,1176.12744141,2010-08-06,2011-06-30
None,Podgorica,MNT,0,1174.5612793,2010-08-06,2011-06-30
None,Rustavi,GEO,0,1174.3269043,2010-08-06,2011-06-30
None,Dundalk,IRL,0,1171.98852539,2010-08-06,2011-06-30
None,MTZ-RIPO,BLR,1,1170.16345215,2010-12-16,2011-01-01
None,FK Baku,AZE,0,1169.61450195,2010-08-27,2011-06-30
None,Renova,MAC,0,1166.61730957,2010-08-06,2011-06-30
None,Khazar,AZE,0,1165.16662598,2010-08-27,2011-06-30
None,Beroe Stara Zagora,BUL,1,1163.63598633,2010-12-17,2011-02-26
None,Metalurg Skopje,MAC,0,1161.52990723,2010-08-06,2011-06-30
None,Vasas SC,HUN,1,1159.61376953,2010-12-17,2011-02-27
None,Minyor Pernik,BUL,1,1158.61352539,2010-12-17,2011-02-27
None,Borca Beograd,SRB,1,1158.51977539,2010-12-09,2011-03-05
None,Blagoevgrad,BUL,1,1155.52514648,2010-12-17,2011-02-26
None,Suduva,LIT,0,1154.74206543,2010-07-23,2011-06-30
None,Triglav,SVN,1,1154.62805176,2010-11-28,2011-02-27
None,Borac Cacak,SRB,1,1154.51049805,2010-12-09,2011-03-05
None,Gomel,BLR,1,1152.21252441,2011-01-01,2011-02-17
None,Pyunik,ARM,0,1152.15026855,2010-07-23,2011-06-30
None,Levadia Tallinn,EST,0,1147.59143066,2010-07-23,2011-06-30
None,Liepajas,LAT,0,1143.54211426,2010-07-23,2011-06-30
None,Sevojno,SRB,1,1142.89562988,2010-12-09,2011-03-05
None,Aktobe,KAZ,0,1142.83374023,2010-08-27,2011-06-30
None,Montana 1921,BUL,1,1140.61584473,2010-12-17,2011-02-28
None,Bohemians Dublin,IRL,0,1138.6541748,2010-08-06,2011-06-30
None,Siofok,HUN,1,1135.98852539,2010-12-17,2011-02-25
None,Primorje,SVN,1,1132.92822266,2010-11-28,2011-02-26
None,Mogren Budva,MNT,0,1129.33178711,2010-08-06,2011-06-30
None,Kula,SRB,1,1124.47192383,2010-12-09,2011-03-05
None,Indija,SRB,1,1123.48803711,2010-12-09,2011-03-05
None,Tirana,ALB,0,1119.50244141,2010-07-23,2011-06-30
None,KR Reykjavik,ISL,0,1113.12695312,2010-07-23,2011-06-30
None,Dinamo Tirana,ALB,0,1112.09008789,2010-07-23,2011-06-30
None,Jelgava,LAT,0,1108.3840332,2010-07-23,2011-06-30
None,Tobol,KAZ,0,1105.23205566,2010-08-27,2011-06-30
None,Kaliakra Kavarna,BUL,1,1102.72155762,2010-12-17,2011-02-27
None,Tauras,LIT,0,1101.65026855,2010-07-23,2011-06-30
None,Besa Kavaje,ALB,0,1099.69433594,2010-07-23,2011-06-30
None,Metalac Gornji Milanovac,SRB,1,1096.95458984,2010-12-09,2011-03-05
None,Sliven,BUL,1,1096.64660645,2010-12-17,2011-02-26
None,Siauliai,LIT,0,1092.77685547,2010-07-23,2011-06-30
None,Bangor City,WAL,0,1092.18481445,2010-08-27,2011-06-30
None,Rudar Pljevlja,MNT,0,1090.62573242,2010-08-06,2011-06-30
None,Cukaricki,SRB,1,1088.76416016,2010-12-09,2011-03-05
None,Zeta Golubovci,MNT,0,1086.23730469,2010-08-06,2011-06-30
None,Hafnarfjoerdur,ISL,0,1084.85644531,2010-07-23,2011-06-30
None,Karagandy,KAZ,0,1083.8807373,2010-08-27,2011-06-30
None,Atyrau,KAZ,0,1083.64697266,2010-08-27,2011-06-30
None,Skonto,LAT,0,1081.71569824,2010-07-23,2011-06-30
None,Laci,ALB,0,1078.66296387,2010-07-23,2011-06-30
None,Banants,ARM,0,1077.73095703,2010-07-23,2011-06-30
None,Akademik Sofia,BUL,1,1075.64379883,2010-12-17,2011-02-26
None,Ekranas,LIT,0,1072.46838379,2010-07-23,2011-06-30
None,Breidablik,ISL,0,1068.56469727,2010-07-23,2011-06-30
None,Dragovoljac,CRO,1,1066.7845459,2010-12-17,2011-02-26
None,Flora Tallinn,EST,0,1064.26025391,2010-07-23,2011-06-30
None,Szolnoki,HUN,1,1061.39562988,2010-12-17,2011-03-05
None,Llanelli,WAL,0,1057.34448242,2010-08-27,2011-06-30
None,Sevlievo,BUL,1,1051.38427734,2010-12-17,2011-02-26
None,Fylkir,ISL,0,1049.32421875,2010-07-23,2011-06-30
None,Ulisses,ARM,0,1048.37927246,2010-07-23,2011-06-30
None,MIKA,ARM,0,1045.08740234,2010-07-23,2011-06-30
None,The New Saints,WAL,0,1041.35656738,2010-08-27,2011-06-30
None,Port Talbot,WAL,0,1040.109375,2010-08-27,2011-06-30
None,Linfield,NIR,0,1029.64343262,2010-08-06,2011-06-30
None,Cliftonville,NIR,0,1021.046875,2010-08-06,2011-06-30
None,Portadown,NIR,0,1013.94555664,2010-08-06,2011-06-30
None,Sillamaee Kalev,EST,0,1012.95928955,2010-07-23,2011-06-30
None,Valletta,MLT,0,997.05090332,2010-07-23,2011-06-28
None,Trans Narva,EST,0,996.980224609,2010-07-23,2011-06-30
None,Glentoran,NIR,0,995.470214844,2010-08-06,2011-06-30
None,Birkirkara,MLT,0,982.914245605,2010-07-23,2011-06-28
None,Dudelange,LUX,0,967.72277832,2010-07-23,2011-06-28
None,Sliema Wanderers,MLT,0,941.883666992,2010-07-23,2011-06-28
None,Grevenmacher,LUX,0,927.043273926,2010-07-23,2011-06-28
None,Jeunesse Esch,LUX,0,922.311279297,2010-07-23,2011-06-28
None,Differdang,LUX,0,919.763793945,2010-07-23,2011-06-28
None,Streymur,FAR,0,882.162231445,2010-07-23,2011-06-30
None,Runavik,FAR,0,881.095581055,2010-07-23,2011-06-30
None,Gota,FAR,0,855.643310547,2010-07-23,2011-06-30
None,HB Torshavn,FAR,0,855.549255371,2010-07-23,2011-06-30
None,Matecosa Sant Julia,AND,0,839.61315918,2010-07-24,2011-06-28
None,Santa Coloma,AND,0,832.331481934,2010-07-24,2011-06-28
None,Lusitanos,AND,0,783.875732422,2010-07-24,2011-06-28
None,Escale,AND,0,782.05456543,2010-07-24,2011-06-28
None,Tre Fiori,SMR,0,763.133056641,2010-07-23,2011-06-28
None,Tre Penne,SMR,0,724.794677734,2010-07-23,2011-06-28
None,Faetano,SMR,0,724.454650879,2010-07-23,2011-06-28


