Rank,Club,Country,Level,Elo,From,To
None,Slask,POL,1,1338.50415039,2019-12-21,2020-02-07
None,Lubin,POL,1,1337.9197998,2019-12-21,2020-02-09
None,Xanthi,GRE,1,1337.34020996,2019-12-22,2020-01-05
None,Trapani,ITA,2,1334.81787109,2019-12-30,2020-01-18
None,Lok Plovdiv,BUL,1,1334.6036377,2019-12-16,2020-02-16
None,Kristiansund,NOR,1,1333.63964844,2019-12-13,2020-06-16
None,Brann,NOR,1,1332.66577148,2019-12-13,2020-06-17
None,Neftchi,AZE,0,1332.65466309,2019-12-13,2020-08-18
None,Kilmarnock,SCO,1,1332.07250977,2019-12-30,2020-01-22
None,Antalyaspor,TUR,1,1330.52502441,2019-12-29,2020-01-19
None,Olimpik Donetsk,UKR,1,1329.91259766,2019-12-15,2020-02-20
None,Sarpsborg,NOR,1,1329.28259277,2019-12-13,2020-06-16
None,Venlo,NED,1,1327.3182373,2019-12-23,2020-01-19
None,Honved,HUN,1,1326.4942627,2019-12-15,2020-01-25
None,Ujpest,HUN,1,1324.05871582,2019-12-15,2020-01-25
None,Kolos,UKR,1,1323.81616211,2019-12-15,2020-02-20
None,Orleans,FRA,2,1321.69348145,2019-12-21,2020-01-10
None,Wattens,AUT,1,1321.19458008,2019-12-16,2020-02-16
None,Lechia,POL,1,1321.13415527,2019-12-22,2020-02-07
None,Kairat,KAZ,0,1321.07446289,2019-12-13,2020-08-18
None,Bnei Yehuda,ISR,1,1320.62744141,2019-12-30,2020-01-06
None,Beroe Stara Zagora,BUL,1,1320.58117676,2019-12-15,2020-02-16
None,FC Lviv,UKR,1,1317.92285156,2019-12-15,2020-02-20
None,Niort,FRA,2,1317.77429199,2019-12-22,2020-01-10
None,Teplice,CZE,1,1316.98571777,2019-12-16,2020-02-15
None,Panionios,GRE,1,1316.12365723,2019-12-23,2020-01-05
None,Dnipro,UKR,1,1315.65759277,2019-12-16,2020-02-20
None,Rodez,FRA,2,1314.97424316,2019-12-21,2020-01-10
None,Cherno More,BUL,1,1314.69702148,2019-12-15,2020-02-16
None,Dinamo Minsk,BLR,1,1314.2947998,2019-12-02,2020-03-20
None,Le Mans,FRA,2,1313.87670898,2019-12-22,2020-01-10
None,Slaven Belupo,CRO,1,1313.85766602,2019-12-16,2020-02-01
None,Gabala,AZE,0,1313.38781738,2019-12-13,2020-07-01
None,Vorskla,UKR,1,1312.81884766,2019-12-16,2020-02-20
None,Livingston,SCO,1,1311.98632812,2019-12-30,2020-01-22
None,Ankaraguecue,TUR,1,1311.70666504,2019-12-29,2020-01-17
None,Chambly Oise,FRA,2,1310.9597168,2019-12-21,2020-01-10
None,Novi Sad,SRB,1,1310.34667969,2019-12-13,2020-02-15
None,Kayseri,TUR,1,1308.74462891,2019-12-29,2020-01-18
None,Waalwijk,NED,1,1307.99023438,2019-12-21,2020-01-19
None,Botev Plovdiv,BUL,1,1307.33740234,2019-12-16,2020-02-16
None,Stromsgodset,NOR,1,1306.58557129,2019-12-13,2020-06-17
None,Livorno,ITA,2,1304.83276367,2019-12-30,2020-01-18
None,Puskas Akademia,HUN,1,1304.47680664,2019-12-15,2020-01-25
None,Karpaty,UKR,1,1303.6315918,2019-12-16,2020-02-20
None,Suduva,LIT,0,1303.60168457,2019-08-30,2020-08-19
None,Bohemians Praha,CZE,1,1301.63366699,2019-12-15,2020-02-16
None,Ostersund,SWE,1,1301.43835449,2019-12-13,2020-02-20
None,Mezokovesd-Zsory,HUN,1,1301.18054199,2019-12-15,2020-01-25
None,Cercle Brugge,BEL,1,1301.10253906,2019-12-27,2020-01-19
None,Sheriff Tiraspol,MOL,0,1298.77355957,2019-08-16,2020-08-19
None,Sabail,AZE,0,1297.66625977,2019-12-13,2020-07-01
None,Valerenga,NOR,1,1297.3458252,2019-12-13,2020-06-16
None,SonderjyskE,DEN,1,1296.37963867,2019-12-16,2020-02-16
None,Oerebro,SWE,1,1294.93652344,2019-12-13,2020-02-20
None,Lyngby,DEN,1,1293.67553711,2019-12-16,2020-02-17
None,Plock,POL,1,1292.47570801,2019-12-22,2020-02-09
None,Hermannstadt,ROM,1,1292.14428711,2019-12-22,2020-02-01
None,Domzale,SVN,1,1290.32653809,2019-12-05,2020-02-23
None,Gornik,POL,1,1289.75061035,2019-12-22,2020-02-08
None,Ordabasy,KAZ,0,1289.35961914,2019-12-13,2020-08-18
None,Panetolikos,GRE,1,1287.68078613,2019-12-23,2020-01-05
None,Esbjerg,DEN,1,1284.9901123,2019-12-16,2020-02-14
None,Debrecen,HUN,1,1284.43945312,2019-12-15,2020-01-25
None,Celje,SVN,1,1281.47143555,2019-12-05,2020-02-22
None,NFC Volos,GRE,1,1280.79980469,2019-12-23,2020-01-04
None,Horsens,DEN,1,1280.77978516,2019-12-16,2020-02-19
None,Hobro,DEN,1,1280.73864746,2019-12-16,2020-02-16
None,Iasi,ROM,1,1280.36474609,2019-12-22,2020-02-03
None,Ventspils,LAT,0,1279.29443359,2019-08-30,2020-08-19
None,Slavia Sofia,BUL,1,1278.37854004,2019-12-16,2020-02-17
None,Tescoma Zlin,CZE,1,1277.34448242,2019-12-15,2020-02-15
None,Torpedo Zhodino,BLR,1,1276.31713867,2019-12-02,2020-03-19
None,St Johnstone,SCO,1,1275.27282715,2019-12-30,2020-01-22
None,Vozdovac Beograd,SRB,1,1274.67358398,2019-12-13,2020-02-15
None,Dudelange,LUX,0,1274.30834961,2019-12-13,2020-07-01
None,Radnik Bijeljina,BHZ,0,1270.97924805,2019-08-16,2020-07-01
None,Aluminij,SVN,1,1268.7845459,2019-12-05,2020-02-22
None,Mura,SVN,1,1266.25463867,2019-12-06,2020-02-23
None,Sundsvall,SWE,1,1266.13391113,2019-12-13,2020-01-01
None,Mjondalen,NOR,1,1265.79052734,2019-12-13,2020-06-16
None,Lillestrom,NOR,1,1263.88024902,2019-12-13,2020-01-01
None,Tobol,KAZ,0,1263.38085938,2019-12-13,2020-07-01
None,Tromso,NOR,1,1263.23950195,2019-12-13,2020-01-01
None,IK Sirius,SWE,1,1263.20336914,2019-12-13,2020-02-20
None,Zrinjski Mostar,BHZ,0,1262.6685791,2019-08-16,2020-08-19
None,Kiryat Shmona,ISR,1,1261.70544434,2019-12-29,2020-01-11
None,FK Sarajevo,BHZ,0,1261.58703613,2019-08-16,2020-08-19
None,Netanya,ISR,1,1259.91796875,2019-12-30,2020-01-11
None,Hearts,SCO,1,1257.8762207,2019-12-30,2020-01-22
None,Clinceni,ROM,1,1257.11010742,2019-12-21,2020-02-01
None,Kisvarda,HUN,1,1256.45263672,2019-12-15,2020-01-25
None,Arka,POL,1,1255.67492676,2019-12-20,2020-02-07
None,Karvina,CZE,1,1253.68261719,2019-12-15,2020-02-15
None,Dinamo Tbilisi,GEO,0,1252.02661133,2019-08-16,2020-08-19
None,Inter Zapresic,CRO,1,1251.95581055,2019-12-14,2020-01-31
None,Helsingborg,SWE,1,1250.64050293,2019-12-13,2020-02-20
None,Wisla,POL,1,1250.43322754,2019-12-20,2020-02-08
None,Mladost Lucani,SRB,1,1250.01074219,2019-12-13,2020-02-15
None,Diosgyori,HUN,1,1249.1661377,2019-12-16,2020-01-25
None,Rakow,POL,1,1249.05822754,2019-12-22,2020-02-08
None,Chindia Targoviste,ROM,1,1247.54052734,2019-12-23,2020-02-02
None,Opava,CZE,1,1247.20812988,2019-12-15,2020-02-16
None,Zalaegerszegi,HUN,1,1246.8861084,2019-12-15,2020-01-25
None,Zlatibor,SRB,1,1246.82495117,2019-12-13,2020-02-16
None,Hapoel Eran Hadera,ISR,1,1245.97668457,2019-12-29,2020-01-11
None,Hapoel Haifa,ISR,1,1245.27722168,2019-12-31,2020-01-11
None,Ross County,SCO,1,1241.38464355,2019-12-30,2020-01-22
None,Paksi,HUN,1,1240.19946289,2019-12-15,2020-01-25
None,Krusevac,SRB,1,1239.08044434,2019-12-13,2020-02-15
None,Backa Topola,SRB,1,1238.99975586,2019-12-13,2020-02-15
None,H Tel Aviv,ISR,1,1238.8951416,2019-12-30,2020-01-05
None,Sandefjord,NOR,1,1237.03625488,2020-01-01,2020-06-16
None,Aalesund,NOR,1,1237.03625488,2020-01-01,2020-06-16
None,Start,NOR,1,1237.03625488,2020-01-01,2020-06-17
None,Kalmar,SWE,1,1236.47583008,2019-12-13,2020-02-20
None,Etar,BUL,1,1236.15881348,2019-12-14,2020-02-16
None,Istra 1961,CRO,1,1235.12854004,2019-12-16,2020-01-31
None,Korona,POL,1,1234.77807617,2019-12-21,2020-02-08
None,Siroki Brijeg,BHZ,0,1233.4498291,2019-08-16,2020-07-01
None,Pyunik,ARM,0,1233.40686035,2019-08-30,2020-07-01
None,Voluntari,ROM,1,1233.36730957,2019-12-22,2020-02-01
None,Chikhura,GEO,0,1231.8046875,2019-08-16,2020-07-01
None,Zalgiris Vilnius,LIT,0,1231.53283691,2019-08-30,2020-08-19
None,Shkendija,MAC,0,1229.6385498,2019-07-31,2020-08-18
None,Ranheim,NOR,1,1229.3605957,2019-12-13,2020-01-01
None,St Mirren,SCO,1,1227.97045898,2019-12-30,2020-01-22
None,HJK Helsinki,FIN,0,1226.92285156,2019-08-16,2020-01-01
None,Gorodeya,BLR,1,1226.57910156,2019-12-02,2020-03-21
None,Dundalk,IRL,0,1223.81030273,2019-08-14,2020-08-19
None,Falkenbergs,SWE,1,1223.34338379,2019-12-13,2020-02-20
None,Pribram,CZE,1,1222.71044922,2019-12-15,2020-02-17
None,Varazdin,CRO,1,1221.06518555,2019-12-15,2020-02-02
None,Saburtalo,GEO,0,1217.88635254,2019-08-16,2020-08-19
None,Mjaellby,SWE,1,1213.79504395,2020-01-01,2020-02-20
None,Varbergs,SWE,1,1213.79504395,2020-01-01,2020-02-20
None,Eskilstuna,SWE,1,1213.23913574,2019-12-13,2020-01-01
None,Silkeborg,DEN,1,1212.88562012,2019-12-16,2020-02-16
None,Torpedo Kutaisi,GEO,0,1212.45483398,2019-08-16,2020-07-01
None,Niedercorn,LUX,0,1212.33044434,2019-12-13,2020-08-19
None,Trakai,LIT,0,1211.73815918,2019-08-30,2020-08-19
None,Hamilton,SCO,1,1210.27246094,2019-12-30,2020-01-22
None,FK Riga,LAT,0,1209.47705078,2019-08-30,2020-08-19
None,Isloch,BLR,1,1205.53723145,2019-12-02,2020-03-21
None,Kukesi,ALB,0,1203.67480469,2019-08-02,2020-08-19
None,Raanana,ISR,1,1203.51757812,2019-12-29,2020-01-05
None,Arda,BUL,1,1201.38195801,2019-12-15,2020-02-17
None,Kuopio,FIN,0,1192.55639648,2019-08-16,2020-08-19
None,Shamrock,IRL,0,1190.47644043,2019-08-14,2020-08-19
None,Radnik Surdulica,SRB,1,1187.36914062,2019-12-16,2020-02-16
None,St Patricks,IRL,0,1187.02404785,2019-08-14,2020-07-01
None,Liepajas,LAT,0,1184.45959473,2019-08-30,2020-07-01
None,Neman Grodno,BLR,1,1183.46655273,2019-12-02,2020-03-21
None,Kauno Zalgiris,LIT,0,1182.24902344,2019-08-30,2020-08-19
None,Proleter Novi Sad,SRB,1,1182.18261719,2019-12-15,2020-02-15
None,Ashdod,ISR,1,1182.15478516,2019-12-29,2020-01-05
None,LKS,POL,1,1178.7980957,2019-12-20,2020-02-09
None,FK Vitebsk,BLR,1,1178.73400879,2019-12-02,2020-03-21
None,Cork City,IRL,0,1177.82067871,2019-08-14,2020-07-01
None,Kaposvari,HUN,1,1177.45849609,2019-12-15,2020-01-25
None,Ilves Tampere,FIN,0,1176.15734863,2020-01-01,2020-08-19
None,Honka Espoo,FIN,0,1176.15734863,2020-01-01,2020-08-19
None,Inter Turku,FIN,0,1174.97351074,2019-08-16,2020-08-19
None,Laci,ALB,0,1174.8293457,2019-08-02,2020-08-19
None,Dunav Ruse,BUL,1,1174.38720703,2019-12-15,2020-02-16
None,Fola Esch,LUX,0,1172.76281738,2019-12-13,2020-08-19
None,Rovaniemi,FIN,0,1172.25512695,2019-08-16,2020-01-01
None,Botev Vratsa,BUL,1,1168.41113281,2019-12-14,2020-02-15
None,RFS,LAT,0,1166.52368164,2019-08-30,2020-08-19
None,Alashkert,ARM,0,1162.70410156,2019-08-30,2020-08-19
None,FK Minsk,BLR,1,1160.4901123,2019-12-02,2020-03-22
None,Teuta Durres,ALB,0,1159.3449707,2019-08-02,2020-08-19
None,Petrocub,MOL,0,1158.27661133,2019-08-16,2020-07-01
None,KR Reykjavik,ISL,0,1152.76757812,2019-08-02,2020-08-18
None,Kfar-Saba,ISR,1,1152.44396973,2019-12-29,2020-01-12
None,Stjarnan,ISL,0,1150.86486816,2019-08-02,2020-07-01
None,Breidablik,ISL,0,1150.55407715,2019-08-02,2020-08-18
None,Partizani Tirana,ALB,0,1147.96936035,2019-08-02,2020-07-01
None,Sektzia Nes Tziona,ISR,1,1147.43066406,2019-12-30,2020-01-06
None,Tsarsko Selo,BUL,1,1145.85375977,2019-12-15,2020-02-14
None,Speranta,MOL,0,1145.83349609,2019-08-16,2020-07-01
None,Jeunesse Esch,LUX,0,1144.59375,2019-12-13,2020-07-01
None,Valur,ISL,0,1141.84814453,2019-08-02,2020-07-01
None,Luch Minsk,BLR,1,1141.32763672,2019-12-02,2020-01-01
None,Slavia Mozyr,BLR,1,1141.18554688,2019-12-02,2020-03-22
None,Gomel,BLR,1,1141.0090332,2019-11-25,2020-01-01
None,Zvyazda BDU,BLR,1,1140.59814453,2019-12-02,2020-03-19
None,Lozinca,SRB,1,1138.98486328,2019-12-13,2020-02-15
None,Ararat-Armenia,ARM,0,1131.75244141,2019-08-30,2020-08-19
None,Rudar Velenje,SVN,1,1128.55700684,2019-12-05,2020-02-22
None,Slutsk,BLR,1,1127.97631836,2019-12-02,2020-03-22
None,Milsami Orhei,MOL,0,1126.51843262,2019-08-16,2020-07-01
None,Shkupi,MAC,0,1121.07971191,2019-07-31,2020-08-18
None,Triglav,SVN,1,1120.63696289,2019-12-05,2020-02-22
None,Akademija Pandev,MAC,0,1119.19458008,2019-07-31,2020-07-01
None,Tabor Sezana,SVN,1,1118.88562012,2019-12-05,2020-02-23
None,Bravo,SVN,1,1107.85168457,2019-12-06,2020-02-23
None,Makedonija,MAC,0,1106.48632812,2019-07-31,2020-07-01
None,Macva Sabac,SRB,1,1099.72631836,2019-12-13,2020-02-15
None,Rad,SRB,1,1098.77307129,2019-12-13,2020-02-15
None,Podgorica,MNT,0,1098.59008789,2019-08-14,2020-08-18
None,Indija,SRB,1,1094.05786133,2019-12-13,2020-02-15
None,Banants,ARM,0,1091.05688477,2019-08-30,2020-07-01
None,Nomme Kalju,EST,0,1077.21276855,2019-08-14,2020-08-19
None,Zeta Golubovci,MNT,0,1076.79614258,2019-08-14,2020-08-18
None,Vitosha Bistritsa,BUL,1,1075.89208984,2019-12-16,2020-02-14
None,Valletta,MLT,0,1074.08679199,2019-08-16,2020-08-19
None,Mladost,MNT,0,1070.40991211,2019-08-14,2020-07-01
None,Rukh Brest,BLR,1,1070.05419922,2020-01-01,2020-03-20
None,Smolevichi,BLR,1,1070.05419922,2020-01-01,2020-03-20
None,Bobruisk,BLR,1,1070.05419922,2020-01-01,2020-03-22
None,Crusaders,NIR,0,1068.16992188,2019-08-30,2020-07-01
None,Linfield,NIR,0,1067.55627441,2019-08-30,2020-08-08
None,Cliftonville,NIR,0,1062.4239502,2019-08-30,2020-07-01
None,Torpedo Minsk,BLR,1,1060.71276855,2019-08-30,2020-01-01
None,Balzan,MLT,0,1055.29284668,2019-08-16,2020-07-01
None,Ballymena United,NIR,0,1054.58813477,2019-08-30,2020-07-01
None,Sutjeska,MNT,0,1053.73632812,2019-08-14,2020-08-18
None,Gzira United,MLT,0,1043.39477539,2019-08-16,2020-07-01
None,The New Saints,WAL,0,1042.20275879,2019-08-16,2020-08-19
None,Connahs Quay,WAL,0,1040.61328125,2019-08-16,2020-08-19
None,Feronikeli,KOS,0,1040.22583008,2019-07-31,2020-07-01
None,Prishtine,KOS,0,1028.62915039,2019-07-31,2020-07-01
None,Hibernians Paola,MLT,0,1027.46923828,2019-08-16,2020-08-19
None,Flora Tallinn,EST,0,1015.06518555,2019-08-14,2020-08-19
None,FC Infonet,EST,0,999.675537109,2019-08-14,2020-08-19
None,Inter Cardiff,WAL,0,997.15423584,2019-08-16,2020-07-01
None,Trans Narva,EST,0,984.49822998,2019-08-14,2020-07-01
None,Barry Town,WAL,0,979.248291016,2019-08-16,2020-08-19
None,Klaksvik,FAR,0,956.491088867,2019-08-02,2020-08-20
None,College Europa,GIB,0,943.126464844,2019-07-31,2020-08-18
None,St Josephs,GIB,0,932.884399414,2019-07-31,2020-08-18
None,Lincoln,GIB,0,914.650878906,2019-07-31,2020-08-18
None,HB Torshavn,FAR,0,910.455200195,2019-08-02,2020-08-20
None,B 36 Torshavn,FAR,0,903.570922852,2019-08-02,2020-08-20
None,Runavik,FAR,0,901.615234375,2019-08-02,2020-08-20
None,Engordany,AND,0,784.756469727,2019-08-02,2020-08-08
None,Santa Coloma,AND,0,773.99987793,2019-08-02,2020-08-08
None,Matecosa Sant Julia,AND,0,754.937744141,2019-08-02,2020-07-01
None,Tre Fiori,SMR,0,707.414733887,2019-07-31,2020-08-08
None,Tre Penne,SMR,0,676.546081543,2019-07-31,2020-08-08
None,La Fiorita,SMR,0,661.198242188,2019-07-31,2020-08-08


