Rank,Club,Country,Level,Elo,From,To
None,Viktoria Zizkov,CZE,1,1372.87927246,2007-12-21,2008-02-14
None,Luzern,SUI,1,1372.10839844,2007-12-21,2008-02-03
None,Ravenna,ITA,2,1371.34020996,2007-12-23,2008-01-12
None,Start,NOR,1,1371.29248047,2007-12-12,2008-01-01
None,Kasimpasa,TUR,1,1371.00085449,2007-12-23,2008-01-12
None,Sparta Rotterdam,NED,1,1368.03552246,2007-12-30,2008-01-13
None,Craiova 1948,ROM,1,1367.24194336,2007-12-16,2008-02-23
None,Dundee United,SCO,1,1367.13098145,2007-12-30,2008-01-02
None,Libourne,FRA,2,1365.5123291,2007-12-21,2008-01-11
None,Belchatow,POL,1,1365.12268066,2007-12-09,2008-02-23
None,Slavia Sofia,BUL,1,1364.57324219,2007-12-09,2008-03-01
None,Lokeren,BEL,1,1361.90893555,2007-12-20,2008-01-19
None,Willem II,NED,1,1360.90197754,2007-12-31,2008-01-12
None,Odd Grenland,NOR,1,1360.67932129,2007-12-12,2008-01-01
None,Simferopol,UKR,1,1360.13134766,2007-12-13,2008-03-02
None,Farul,ROM,1,1358.15515137,2007-12-17,2008-02-22
None,Halmstad,SWE,1,1357.66577148,2007-12-07,2008-02-13
None,Kiryat Shmona,ISR,1,1357.12475586,2007-12-20,2008-01-05
None,Ham-Kam,NOR,1,1356.77050781,2008-01-01,2008-02-13
None,Molde,NOR,1,1356.77050781,2008-01-01,2008-02-13
None,Bodoe Glimt,NOR,1,1356.77050781,2008-01-01,2008-02-13
None,Ergotelis,GRE,1,1356.38220215,2007-12-30,2008-01-06
None,Aalesund,NOR,1,1355.29260254,2007-12-12,2008-02-13
None,Bnei Sakhinin,ISR,1,1354.5177002,2007-12-20,2008-01-05
None,Korona,POL,1,1353.61608887,2007-12-08,2008-02-22
None,Heracles,NED,1,1351.96264648,2007-12-31,2008-01-13
None,Mioveni,ROM,1,1351.92578125,2007-12-17,2008-02-23
None,Bohemians Praha,CZE,1,1351.59753418,2007-12-21,2008-02-14
None,Iasi,ROM,1,1350.65759277,2007-12-16,2008-02-24
None,Ujpest,HUN,1,1348.38122559,2007-11-24,2008-02-23
None,M Zaporizhya,UKR,1,1347.72033691,2007-12-13,2008-03-02
None,De Graafschap,NED,1,1346.1932373,2007-12-31,2008-01-13
None,Rabotnicki,MAC,0,1346.1439209,2007-10-05,2008-07-15
None,Roeselare,BEL,1,1345.94055176,2007-12-20,2008-01-19
None,Stromsgodset,NOR,1,1343.37414551,2007-12-12,2008-02-13
None,Slaven Belupo,CRO,1,1343.02258301,2007-12-21,2008-02-23
None,Gefle,SWE,1,1342.12695312,2007-12-07,2008-02-13
None,Rijeka,CRO,1,1337.83569336,2007-12-21,2008-02-23
None,Gloria Buzau,ROM,1,1337.78344727,2007-12-15,2008-02-22
None,UTA Arad,ROM,1,1332.09997559,2007-12-17,2008-02-24
None,Haecken,SWE,0,1328.45678711,2007-12-07,2008-01-01
None,Nova Gorica,SVN,1,1327.88037109,2007-12-02,2008-03-01
None,Lok Plovdiv,BUL,1,1327.4239502,2007-12-10,2008-03-02
None,Levadeiakos,GRE,1,1325.57629395,2007-12-31,2008-01-06
None,Bergen,BEL,1,1324.94372559,2007-12-23,2008-01-18
None,Wacker Innsbruck,AUT,1,1319.2097168,2007-12-20,2008-02-16
None,Venlo,NED,1,1319.18273926,2007-12-31,2008-01-12
None,Ashdod,ISR,1,1318.94763184,2007-12-20,2008-01-05
None,Dniprodzerzhynsk,UKR,1,1314.97399902,2007-12-13,2008-03-02
None,Veria,GRE,1,1314.8470459,2007-12-31,2008-01-06
None,Herzliya,ISR,1,1314.72937012,2007-12-20,2008-01-05
None,Altach,AUT,1,1312.83581543,2007-12-20,2008-02-16
None,Siroki Brijeg,BHZ,0,1312.64355469,2007-10-05,2008-07-15
None,Kryvbas,UKR,1,1310.76757812,2007-12-13,2008-03-02
None,Universitatea Cluj,ROM,1,1310.53015137,2007-12-17,2008-02-23
None,Dender,BEL,1,1308.81115723,2007-12-23,2008-01-19
None,Aarhus,DEN,1,1308.38916016,2007-12-21,2008-03-16
None,Mechelen,BEL,1,1307.50378418,2007-12-23,2008-01-19
None,Pandurii,ROM,1,1307.08911133,2007-12-16,2008-02-24
None,GAIS,SWE,1,1307.06750488,2007-12-07,2008-02-13
None,Zeta Golubovci,MNT,0,1306.27612305,2007-08-08,2008-07-15
None,FK Sarajevo,BHZ,0,1305.54870605,2007-10-05,2008-07-01
None,FC Brussels,BEL,1,1304.79321289,2007-12-23,2008-01-19
None,Excelsior,NED,1,1304.74450684,2007-12-31,2008-01-12
None,St Mirren,SCO,1,1301.23754883,2007-12-30,2008-01-05
None,Viborg,DEN,1,1297.62561035,2007-12-21,2008-03-16
None,BATE,BLR,1,1295.7668457,2007-11-11,2008-04-06
None,Vorskla,UKR,1,1294.66516113,2007-12-13,2008-03-01
None,Koper,SVN,1,1294.60534668,2007-12-02,2008-03-01
None,Karpaty,UKR,1,1290.29589844,2007-12-13,2008-03-01
None,Piatra Neamt,ROM,1,1289.81945801,2007-12-20,2008-02-22
None,St Truiden,BEL,1,1288.55688477,2007-12-23,2008-01-19
None,Ljungskile,SWE,1,1288.4473877,2008-01-01,2008-02-13
None,Norrkoeping,SWE,1,1288.4473877,2008-01-01,2008-02-13
None,Sundsvall,SWE,1,1288.4473877,2008-01-01,2008-02-13
None,Bnei Yehuda,ISR,1,1288.32629395,2007-12-20,2008-01-05
None,Cherno More,BUL,1,1288.00793457,2007-12-09,2008-03-01
None,Arsenal Kyiv,UKR,1,1287.76489258,2007-12-13,2008-02-29
None,Zalaegerszegi,HUN,1,1286.69091797,2007-11-25,2008-02-23
None,Sandefjord,NOR,1,1285.69909668,2007-12-12,2008-01-01
None,Austria Kaernten,AUT,1,1280.88317871,2007-12-20,2008-02-16
None,Odra Wodzislaw,POL,1,1280.25292969,2007-12-09,2008-02-23
None,Dunfermline,SCO,0,1277.74279785,2007-12-21,2008-02-13
None,Honved,HUN,1,1276.97631836,2007-11-25,2008-02-23
None,Videoton,HUN,1,1276.62255859,2007-11-25,2008-02-25
None,Maribor,SVN,1,1275.84143066,2007-12-02,2008-03-01
None,Jagiellonia,POL,1,1275.42700195,2007-12-09,2008-02-22
None,Kaposvari,HUN,1,1274.01660156,2007-11-25,2008-02-22
None,NK Zagreb,CRO,1,1273.16223145,2007-12-21,2008-02-23
None,Oerebro,SWE,1,1270.55737305,2007-12-07,2008-02-13
None,Trelleborg,SWE,1,1270.39904785,2007-12-07,2008-02-13
None,Cracovia,POL,1,1269.44482422,2007-12-08,2008-02-23
None,Zrinjski Mostar,BHZ,0,1267.84411621,2007-10-05,2008-07-15
None,Zorya,UKR,1,1266.22705078,2007-12-13,2008-02-29
None,Osijek,CRO,1,1265.91162109,2007-12-21,2008-02-23
None,Gyoer,HUN,1,1265.12878418,2007-11-25,2008-02-23
None,FC Kharkiv,UKR,1,1263.49353027,2007-12-13,2008-03-01
None,Brommapojkarna,SWE,1,1259.61328125,2007-12-07,2008-01-01
None,Kula,SRB,1,1255.31762695,2007-12-20,2008-03-02
None,Ruch,POL,1,1250.62036133,2007-12-08,2008-02-23
None,OFK,SRB,1,1249.40270996,2007-12-20,2008-03-02
None,Okhtyrka,UKR,1,1247.1940918,2007-12-13,2008-03-01
None,MyPa,FIN,0,1246.01904297,2007-10-05,2008-01-01
None,Pobeda Prilep,MAC,0,1245.00097656,2007-10-05,2008-07-01
None,Primorje,SVN,1,1241.8013916,2007-12-03,2008-03-01
None,Lyngby,DEN,1,1239.5949707,2007-12-21,2008-03-16
None,Vardar,MAC,0,1238.77624512,2007-10-05,2008-07-01
None,Tampere,FIN,0,1238.05200195,2007-10-05,2008-07-15
None,Sheriff Tiraspol,MOL,0,1236.02172852,2007-08-09,2008-07-16
None,Gornik,POL,1,1235.7130127,2007-12-09,2008-02-24
None,Soligorsk,BLR,1,1234.32275391,2007-11-11,2008-04-06
None,Skonto,LAT,0,1234.09033203,2007-08-31,2008-07-01
None,Nafta,SVN,1,1233.32714844,2007-12-02,2008-03-02
None,Borac Cacak,SRB,1,1231.55041504,2007-12-20,2008-03-02
None,Celje,SVN,1,1231.30236816,2007-12-02,2008-03-02
None,Uzhgorod,UKR,1,1231.07263184,2007-12-13,2008-03-01
None,Honka Espoo,FIN,0,1229.57897949,2008-01-01,2008-07-15
None,Sibenik,CRO,1,1229.12402344,2007-12-21,2008-02-23
None,LKS,POL,1,1228.33508301,2007-12-09,2008-02-22
None,Drava,SVN,1,1226.33789062,2007-12-03,2008-03-02
None,Gretna,SCO,1,1219.66833496,2007-12-30,2008-01-05
None,Cibalia Vinkovci,CRO,1,1219.25524902,2007-12-21,2008-02-23
None,Varteks,CRO,1,1219.10290527,2007-12-21,2008-02-23
None,Bytom,POL,1,1218.68359375,2007-12-09,2008-02-23
None,Zadar,CRO,1,1216.49255371,2007-12-21,2008-02-23
None,Haka,FIN,0,1215.29602051,2007-10-05,2008-07-15
None,Derry City,IRL,0,1215.08972168,2007-08-31,2008-07-01
None,Dinamo Minsk,BLR,1,1213.32971191,2007-11-11,2008-04-06
None,HJK Helsinki,FIN,0,1212.92297363,2007-10-05,2008-01-01
None,Drogheda,IRL,0,1211.92211914,2007-08-31,2008-07-16
None,Sartid,SRB,1,1211.16845703,2007-12-20,2008-03-01
None,Widzew,POL,1,1210.65710449,2007-12-09,2008-02-23
None,Ventspils,LAT,0,1209.59790039,2007-08-31,2008-07-15
None,Nyiregyhaza,HUN,1,1208.97131348,2007-11-25,2008-02-23
None,Paksi,HUN,1,1205.26538086,2007-11-25,2008-02-23
None,Cukaricki,SRB,1,1205.16210938,2007-12-20,2008-03-02
None,Ameri Tbilisi,GEO,0,1203.91577148,2007-08-31,2008-07-01
None,Zimbru,MOL,0,1202.19519043,2007-08-09,2008-07-01
None,Nistru Otaci,MOL,0,1201.29833984,2007-08-09,2008-07-16
None,Interblock Ljubljana,SVN,1,1200.88427734,2007-12-02,2008-03-02
None,Dinamo Tbilisi,GEO,0,1198.0760498,2007-08-31,2008-07-16
None,Siofok,HUN,1,1193.2442627,2007-11-25,2008-02-23
None,Banat Zrenjanin,SRB,1,1190.99523926,2007-12-20,2008-03-02
None,Chernomorets Burgas,BUL,1,1190.9822998,2007-12-10,2008-02-24
None,Vasas SC,HUN,1,1190.25219727,2007-11-25,2008-02-23
None,Sosnowiec,POL,1,1188.99816895,2007-12-09,2008-02-23
None,Inter Zapresic,CRO,1,1187.31652832,2007-12-21,2008-02-23
None,St Patricks,IRL,0,1186.74682617,2007-08-31,2008-07-16
None,Belasitsa Petrich,BUL,1,1184.76647949,2007-12-09,2008-03-02
None,Beroe Stara Zagora,BUL,1,1184.2401123,2007-12-09,2008-03-01
None,Blagoevgrad,BUL,1,1184.0513916,2007-12-10,2008-03-01
None,Pyunik,ARM,0,1182.93249512,2007-08-31,2008-07-15
None,MTZ-RIPO,BLR,1,1182.53125,2007-11-11,2008-04-06
None,Bezanija,SRB,1,1180.9387207,2007-12-20,2008-03-02
None,Gomel,BLR,1,1176.42041016,2007-11-11,2008-04-06
None,Liepajas,LAT,0,1176.20898438,2007-08-31,2008-07-15
None,Marek Dupnitza,BUL,1,1174.92626953,2007-12-09,2008-03-01
None,Matav Sopron,HUN,1,1172.36071777,2007-11-30,2008-02-22
None,Botev Plovdiv,BUL,1,1171.50744629,2007-12-09,2008-03-01
None,Diosgyori,HUN,1,1171.3815918,2007-11-25,2008-02-22
None,Levadia Tallinn,EST,0,1170.92700195,2007-08-09,2008-07-16
None,Mladost Lucani,SRB,1,1165.86999512,2007-12-20,2008-03-02
None,Torpedo Zhodino,BLR,1,1160.89916992,2007-11-11,2008-04-06
None,FC Tbilisi,GEO,0,1159.78320312,2007-08-31,2008-07-01
None,Podgorica,MNT,0,1158.28601074,2007-08-08,2008-07-15
None,Tirana,ALB,0,1153.51049805,2007-08-31,2008-07-01
None,FBK Kaunas,LIT,0,1149.52722168,2007-08-31,2008-07-15
None,Vaduz,LIE,0,1144.47875977,2007-12-21,2008-02-13
None,Krusevac,SRB,1,1143.72094727,2007-12-20,2008-03-02
None,Medjimurje,CRO,1,1143.6907959,2007-12-21,2008-02-23
None,Besa Kavaje,ALB,0,1141.54467773,2007-08-31,2008-07-01
None,Rakospalotai,HUN,1,1139.07788086,2007-11-25,2008-02-23
None,Vihren Sandanski,BUL,1,1136.27624512,2007-12-10,2008-03-02
None,Hafnarfjoerdur,ISL,0,1135.62683105,2007-08-09,2008-07-15
None,Tatabanya,HUN,1,1132.5625,2007-11-25,2008-02-23
None,Keflavik,ISL,0,1130.82189941,2007-08-09,2008-07-01
None,KR Reykjavik,ISL,0,1125.19934082,2007-08-09,2008-07-01
None,Teuta Durres,ALB,0,1123.27758789,2007-08-31,2008-07-01
None,Spartak Varna,BUL,1,1121.03259277,2007-12-09,2008-03-01
None,Suduva,LIT,0,1120.89208984,2007-08-31,2008-07-15
None,Ekranas,LIT,0,1119.79943848,2007-08-31,2008-07-01
None,Novopolotsk,BLR,1,1107.5267334,2007-11-11,2008-04-06
None,Banants,ARM,0,1105.66357422,2007-08-31,2008-07-15
None,Zhenis,KAZ,0,1104.86450195,2007-08-31,2008-07-01
None,Khazar,AZE,0,1104.3894043,2007-08-03,2008-07-15
None,Neftchi,AZE,0,1103.85510254,2007-08-03,2008-07-01
None,MKT Araz Imishli,AZE,0,1102.9074707,2007-08-03,2008-07-01
None,Flora Tallinn,EST,0,1102.7043457,2007-08-09,2008-07-16
None,Tobol,KAZ,0,1101.16540527,2007-08-31,2008-07-16
None,Rudar Pljevlja,MNT,0,1100.15515137,2007-08-08,2008-07-01
None,Aktobe,KAZ,0,1097.27441406,2007-08-31,2008-07-16
None,FK Vitebsk,BLR,1,1093.66467285,2007-11-11,2008-04-06
None,MIKA,ARM,0,1084.84887695,2007-08-31,2008-07-01
None,Livar,SVN,1,1079.71960449,2007-12-02,2008-03-02
None,Carmarthen,WAL,0,1078.78149414,2007-08-03,2008-07-01
None,FC Almaty,KAZ,0,1074.47045898,2007-08-31,2008-07-01
None,Trans Narva,EST,0,1070.74743652,2007-08-09,2008-07-01
None,Sevlievo,BUL,1,1068.96777344,2007-12-09,2008-03-01
None,Neman Grodno,BLR,1,1066.86767578,2007-11-11,2008-04-06
None,Rhyl,WAL,0,1062.90771484,2007-08-03,2008-07-01
None,Dinamo Brest,BLR,1,1030.21472168,2007-11-11,2008-04-06
None,The New Saints,WAL,0,1028.18945312,2007-08-03,2008-07-15
None,Linfield,NIR,0,1024.87890625,2007-08-03,2008-07-16
None,Darida,BLR,1,1023.07409668,2007-11-11,2008-04-06
None,Dnepr Mogilev,BLR,1,1022.43511963,2007-11-11,2008-04-06
None,Dudelange,LUX,0,1011.28973389,2007-08-31,2008-07-15
None,Kaeerjeng,LUX,0,1007.18231201,2007-08-31,2008-07-01
None,Dungannon,NIR,0,1005.46429443,2007-08-03,2008-07-01
None,Glentoran,NIR,0,1005.21014404,2007-08-03,2008-07-16
None,Ettelbrueck,LUX,0,963.900146484,2007-08-31,2008-07-01
None,Smorgon,BLR,1,959.999755859,2007-11-11,2008-04-06
None,Marsaxlokk,MLT,0,954.754760742,2007-08-03,2008-07-15
None,Hibernians Paola,MLT,0,953.923461914,2007-08-03,2008-07-01
None,FK Minsk,BLR,1,951.516296387,2007-11-11,2008-01-01
None,Sliema Wanderers,MLT,0,945.24005127,2007-08-03,2008-07-01
None,FC Rangers,AND,0,935.887878418,2007-08-03,2008-07-01
None,B 36 Torshavn,FAR,0,925.645324707,2007-08-03,2008-07-16
None,Lok Minsk,BLR,1,920.611938477,2008-01-01,2008-04-06
None,Granit Mikashevichy,BLR,1,920.611938477,2008-01-01,2008-04-06
None,Savit,BLR,1,920.611938477,2008-01-01,2008-04-06
None,Santa Coloma,AND,0,892.459350586,2007-08-03,2008-07-15
None,Streymur,FAR,0,891.41229248,2007-08-03,2008-07-16
None,HB Torshavn,FAR,0,888.87713623,2007-08-03,2008-07-01
None,Murata,SMR,0,808.164550781,2007-08-03,2008-07-15
None,Libertas,SMR,0,759.495788574,2007-08-03,2008-07-01


