Rank,Club,Country,Level,Elo,From,To
None,Trencin,SLK,0,1344.43737793,2017-08-04,2018-07-11
None,Brann,NOR,1,1344.37072754,2017-12-08,2018-03-18
None,Zilina,SLK,0,1343.07043457,2017-08-04,2018-07-01
None,Hammarby,SWE,1,1342.75,2017-12-08,2018-02-15
None,Vaduz,LIE,0,1342.14038086,2017-12-08,2018-02-13
None,Excelsior,NED,1,1341.21606445,2017-12-24,2018-01-21
None,Bohemians Praha,CZE,1,1340.51464844,2017-12-08,2018-02-15
None,Panetolikos,GRE,1,1339.84509277,2017-12-18,2018-01-06
None,Aarhus,DEN,1,1338.16040039,2017-12-11,2018-02-12
None,Botev Plovdiv,BUL,1,1337.90429688,2017-12-10,2018-02-15
None,Hapoel Haifa,ISR,1,1337.7565918,2017-12-31,2018-01-08
None,Chiajna,ROM,1,1337.30627441,2017-12-17,2018-02-05
None,Kairat,KAZ,0,1336.9251709,2017-12-08,2018-02-15
None,Hobro,DEN,1,1335.4005127,2017-12-11,2018-02-12
None,Levadeiakos,GRE,1,1334.84362793,2017-12-19,2018-01-06
None,Randers,DEN,1,1334.77954102,2017-12-12,2018-02-10
None,Odd Grenland,NOR,1,1334.03491211,2017-12-08,2018-03-11
None,Korona,POL,1,1333.81994629,2017-12-16,2018-02-11
None,Willem II,NED,1,1333.20288086,2017-12-25,2018-01-21
None,Larisa,GRE,1,1332.19018555,2017-12-18,2018-01-07
None,Beroe Stara Zagora,BUL,1,1330.03234863,2017-12-11,2018-02-15
None,Timisoara,ROM,1,1329.71533203,2017-12-19,2018-02-02
None,Inter Baku,AZE,0,1329.66699219,2017-12-06,2018-07-11
None,Gornik,POL,1,1329.20019531,2017-12-19,2018-02-09
None,St Poelten,AUT,1,1327.84484863,2017-12-17,2018-02-03
None,Valerenga,NOR,1,1326.77661133,2017-12-08,2018-03-12
None,Kalmar,SWE,1,1325.64990234,2017-12-08,2018-02-15
None,Vardar,MAC,0,1325.34655762,2017-12-08,2018-07-10
None,Gaz Metan,ROM,1,1321.37438965,2017-12-17,2018-02-03
None,Brno,CZE,1,1321.08984375,2017-12-08,2018-02-15
None,Slaven Belupo,CRO,1,1317.11877441,2017-12-19,2018-02-09
None,Venlo,NED,1,1316.74951172,2017-12-25,2018-01-20
None,Bourg-Peronnas,FRA,2,1315.1907959,2017-12-16,2018-01-12
None,Rangers,SCO,1,1314.66662598,2017-12-31,2018-01-24
None,Oerebro,SWE,1,1314.47119141,2017-12-08,2018-02-15
None,Plock,POL,1,1314.22546387,2017-12-17,2018-02-09
None,Tescoma Zlin,CZE,1,1313.6776123,2017-12-08,2018-02-15
None,Bnei Yehuda,ISR,1,1310.76635742,2017-12-31,2018-01-09
None,Irtysh,KAZ,0,1309.49462891,2017-12-08,2018-02-15
None,Slask,POL,1,1309.39831543,2017-12-16,2018-02-10
None,Cukaricki,SRB,1,1309.12731934,2017-12-14,2018-02-13
None,Piast Gliwice,POL,1,1308.34570312,2017-12-16,2018-02-12
None,Arka,POL,1,1307.8269043,2017-12-17,2018-02-11
None,Torpedo Zhodino,BLR,1,1306.47924805,2017-12-08,2018-03-31
None,IK Sirius,SWE,1,1305.32983398,2017-12-08,2018-02-15
None,Slovacko,CZE,1,1304.11413574,2017-12-08,2018-02-15
None,Novi Sad,SRB,1,1303.17773438,2017-12-14,2018-02-13
None,Nis,SRB,1,1301.54602051,2017-12-14,2018-02-13
None,Inter Zapresic,CRO,1,1300.33483887,2017-12-18,2018-02-09
None,Slovan Bratislava,SLK,0,1300.10388184,2017-08-04,2018-07-11
None,Skenderbeu,ALB,0,1299.86047363,2017-12-08,2018-07-01
None,Silkeborg,DEN,1,1299.43188477,2017-12-11,2018-02-10
None,Joenkoeping,SWE,1,1299.2956543,2017-12-08,2018-01-01
None,M Petach Tikva,ISR,1,1297.0435791,2017-12-31,2018-01-09
None,Lillestrom,NOR,1,1295.27661133,2017-12-08,2018-03-11
None,Cracovia,POL,1,1295.26000977,2017-12-19,2018-02-10
None,Stabaek,NOR,1,1294.25146484,2017-12-08,2018-03-11
None,Bnei Sakhinin,ISR,1,1292.99133301,2017-12-25,2018-01-01
None,US Quevilly,FRA,2,1292.96459961,2017-12-16,2018-01-12
None,Platanias,GRE,1,1292.70532227,2017-12-17,2018-01-07
None,Breda,NED,1,1292.03955078,2017-12-24,2018-01-20
None,Haugesund,NOR,1,1290.74291992,2017-12-08,2018-03-11
None,Tromso,NOR,1,1290.34814453,2017-12-08,2018-03-11
None,Lamia,GRE,1,1289.37255859,2017-12-18,2018-01-07
None,Celje,SVN,1,1285.19616699,2017-12-07,2018-02-25
None,Kukesi,ALB,0,1283.26733398,2017-12-08,2018-07-11
None,Zlatibor,SRB,1,1282.61193848,2017-12-14,2018-02-13
None,Netanya,ISR,1,1281.52050781,2017-12-31,2018-01-09
None,Kerkyra,GRE,1,1280.8963623,2017-12-17,2018-01-06
None,Maccabi Haifa,ISR,1,1280.34020996,2017-12-31,2018-01-10
None,Pogon,POL,1,1279.39733887,2017-12-17,2018-02-10
None,Roda,NED,1,1278.59960938,2017-12-25,2018-01-20
None,Vereya,BUL,1,1278.46520996,2017-12-11,2018-02-15
None,Sundsvall,SWE,1,1277.90710449,2017-12-08,2018-02-15
None,Tours,FRA,2,1277.50012207,2017-12-19,2018-01-12
None,Istra 1961,CRO,1,1276.75134277,2017-12-17,2018-02-10
None,Dundalk,IRL,0,1274.74572754,2017-07-21,2018-07-10
None,Apollon Athens,GRE,1,1273.17834473,2017-12-17,2018-01-08
None,Dinamo Brest,BLR,1,1273.13342285,2017-12-08,2018-03-31
None,Kristiansund,NOR,1,1272.4864502,2017-12-08,2018-03-12
None,Karvina,CZE,1,1271.39331055,2017-12-08,2018-02-15
None,Debrecen,HUN,1,1270.52209473,2017-12-10,2018-02-24
None,Aalesund,NOR,1,1270.48083496,2017-12-08,2018-01-01
None,Hearts,SCO,1,1269.8359375,2017-12-31,2018-01-24
None,Vozdovac Beograd,SRB,1,1269.10681152,2017-12-14,2018-02-13
None,Nieciecza,POL,1,1268.99780273,2017-12-18,2018-02-11
None,HJK Helsinki,FIN,0,1268.79443359,2017-07-21,2018-07-10
None,Rabotnicki,MAC,0,1268.18261719,2017-12-08,2018-07-10
None,Honved,HUN,1,1267.47375488,2017-12-10,2018-02-24
None,Sparta Rotterdam,NED,1,1267.07177734,2017-12-25,2018-01-16
None,Sandecja Nowy Sacz,POL,1,1263.88342285,2017-12-17,2018-02-10
None,Nova Gorica,SVN,1,1263.57312012,2017-12-07,2018-03-04
None,Rudar Velenje,SVN,1,1262.66040039,2017-12-07,2018-03-06
None,Septemvri Sofia,BUL,1,1261.76599121,2017-12-09,2018-02-15
None,Slavia Sofia,BUL,1,1261.37109375,2017-12-10,2018-02-15
None,Sogndal,NOR,1,1259.45397949,2017-12-08,2018-01-01
None,Lok Plovdiv,BUL,1,1257.61193848,2017-12-11,2018-02-15
None,Halmstad,SWE,1,1257.48022461,2017-12-08,2018-01-01
None,Krusevac,SRB,1,1256.6192627,2017-12-14,2018-02-13
None,Ordabasy,KAZ,0,1256.44274902,2017-12-08,2018-02-15
None,Helsingor,DEN,1,1255.48608398,2017-12-10,2018-02-11
None,Jihlava,CZE,1,1254.48571777,2017-12-08,2018-02-15
None,Kiryat Shmona,ISR,1,1253.93017578,2018-01-01,2018-01-09
None,Pelister Bitola,MAC,0,1253.51550293,2017-12-08,2018-07-01
None,Banik Ostrava,CZE,1,1252.48986816,2017-12-08,2018-02-15
None,Sepsi,ROM,1,1251.70422363,2017-12-19,2018-02-02
None,Brommapojkarna,SWE,1,1250.44567871,2018-01-01,2018-02-15
None,Dalkurd,SWE,1,1250.44567871,2018-01-01,2018-02-15
None,Trelleborg,SWE,1,1250.44567871,2018-01-01,2018-02-15
None,Viking,NOR,1,1248.73156738,2017-12-08,2018-01-01
None,Mladost Lucani,SRB,1,1247.55053711,2017-12-14,2018-02-13
None,Etar,BUL,1,1246.16589355,2017-12-10,2018-02-15
None,Cherno More,BUL,1,1245.97131348,2017-12-09,2018-02-15
None,Neman Grodno,BLR,1,1237.02966309,2017-12-08,2018-03-30
None,Zeljeznicar,BHZ,0,1235.17028809,2017-07-21,2018-07-11
None,St Johnstone,SCO,1,1233.32397461,2017-12-31,2018-01-27
None,FK Sarajevo,BHZ,0,1232.6048584,2017-07-21,2018-07-11
None,Paksi,HUN,1,1230.64575195,2017-12-10,2018-02-24
None,KR Reykjavik,ISL,0,1229.31384277,2017-08-25,2018-07-01
None,Juventus Bucuresti,ROM,1,1227.95849609,2017-12-18,2018-02-04
None,Ujpest,HUN,1,1226.11621094,2017-12-10,2018-02-24
None,Hibernian,SCO,1,1224.6697998,2017-12-31,2018-01-24
None,Cibalia Vinkovci,CRO,1,1223.66174316,2017-12-17,2018-02-11
None,Eskilstuna,SWE,1,1223.24047852,2017-12-08,2018-01-01
None,Ashkelon,ISR,1,1223.15649414,2018-01-01,2018-01-08
None,Hafnarfjoerdur,ISL,0,1222.12365723,2017-08-25,2018-07-11
None,Dunav Ruse,BUL,1,1221.69641113,2017-12-11,2018-02-15
None,Cork City,IRL,0,1221.36901855,2017-07-21,2018-07-10
None,Sandefjord,NOR,1,1220.96606445,2017-12-08,2018-03-11
None,Tirana,ALB,0,1218.14978027,2017-12-08,2018-07-01
None,Suduva,LIT,0,1218.09667969,2017-08-25,2018-06-28
None,Vaasa,FIN,0,1217.98339844,2017-07-21,2018-01-01
None,Rudes Zagreb,CRO,1,1217.10986328,2017-12-18,2018-02-11
None,Siroki Brijeg,BHZ,0,1214.02258301,2017-07-21,2018-07-11
None,Ashdod,ISR,1,1213.77185059,2018-01-01,2018-01-08
None,Blagoevgrad,BUL,1,1213.12109375,2017-12-12,2018-02-15
None,Kilmarnock,SCO,1,1211.85009766,2017-12-31,2018-01-27
None,Raanana,ISR,1,1210.71130371,2017-12-31,2018-01-10
None,Partizani Tirana,ALB,0,1210.51367188,2017-12-08,2018-07-11
None,Derry City,IRL,0,1209.32507324,2017-07-21,2018-07-10
None,Gorodeya,BLR,1,1205.36999512,2017-12-08,2018-04-01
None,Kuopio,FIN,0,1199.00390625,2018-01-01,2018-07-10
None,Ilves Tampere,FIN,0,1199.00390625,2018-01-01,2018-07-10
None,Lahti,FIN,0,1199.00390625,2018-01-01,2018-07-10
None,FK Vitebsk,BLR,1,1198.9720459,2017-12-08,2018-03-30
None,Olimpia Balti,MOL,0,1198.11279297,2017-12-08,2018-07-10
None,Krsko,SVN,1,1196.24938965,2017-12-07,2018-03-10
None,Shamrock,IRL,0,1195.85144043,2017-07-21,2018-07-10
None,Mariehamn,FIN,0,1192.89135742,2017-07-21,2018-01-01
None,Diosgyori,HUN,1,1192.15075684,2017-12-10,2018-02-24
None,Hamilton,SCO,1,1189.31640625,2017-12-31,2018-01-24
None,Vitosha Bistritsa,BUL,1,1187.58129883,2017-12-11,2018-02-15
None,Slutsk,BLR,1,1187.07299805,2017-12-08,2018-03-31
None,Milsami Orhei,MOL,0,1186.41137695,2017-12-08,2018-07-10
None,Batumi,GEO,0,1185.90136719,2017-07-19,2018-07-01
None,Zalgiris Vilnius,LIT,0,1185.85852051,2017-08-25,2018-06-28
None,Zrinjski Mostar,BHZ,0,1185.78466797,2017-07-21,2018-07-11
None,Dacia Chisinau,MOL,0,1183.49194336,2017-12-08,2018-07-01
None,Ventspils,LAT,0,1182.35668945,2017-07-21,2018-07-11
None,Chikhura,GEO,0,1181.82043457,2017-07-19,2018-07-10
None,FC Samtredia,GEO,0,1180.26123047,2017-07-19,2018-07-10
None,Start,NOR,1,1180.12976074,2018-01-01,2018-03-11
None,Bodoe Glimt,NOR,1,1180.12976074,2018-01-01,2018-03-11
None,Ranheim,NOR,1,1180.12976074,2018-01-01,2018-04-02
None,Torpedo Kutaisi,GEO,0,1179.66296387,2017-07-19,2018-07-10
None,Motherwell,SCO,1,1177.1895752,2017-12-31,2018-01-24
None,Aluminij,SVN,1,1177.17614746,2017-12-07,2018-02-20
None,Radnik Surdulica,SRB,1,1173.74438477,2017-12-14,2018-02-13
None,FK Minsk,BLR,1,1172.46801758,2017-12-08,2018-03-30
None,Seinajoki,FIN,0,1172.06225586,2017-07-21,2018-01-01
None,Trakai,LIT,0,1171.77062988,2017-08-25,2018-06-28
None,Ross County,SCO,1,1169.18786621,2017-12-31,2018-01-24
None,Dundee,SCO,1,1169.16174316,2017-12-31,2018-01-24
None,Partick,SCO,1,1166.88952637,2017-12-31,2018-01-23
None,Isloch,BLR,1,1161.75805664,2017-12-08,2018-04-01
None,Vasas SC,HUN,1,1159.13049316,2017-12-10,2018-02-24
None,Haladas,HUN,1,1158.35351562,2017-12-10,2018-02-24
None,Acco Acre,ISR,1,1156.76965332,2017-12-31,2018-01-08
None,Valur,ISL,0,1155.75476074,2017-08-25,2018-07-11
None,Gomel,BLR,1,1154.96289062,2017-12-08,2018-03-31
None,Macva Sabac,SRB,1,1154.72070312,2017-12-14,2018-02-13
None,Triglav,SVN,1,1149.61218262,2017-12-07,2018-02-24
None,Puskas Akademia,HUN,1,1148.09436035,2017-12-10,2018-02-24
None,Stjarnan,ISL,0,1145.44396973,2017-08-25,2018-07-11
None,Jelgava,LAT,0,1144.26696777,2017-07-21,2018-07-01
None,Mezokovesd-Zsory,HUN,1,1139.04943848,2017-12-10,2018-02-24
None,Atlantas,LIT,0,1136.23156738,2017-08-25,2018-06-28
None,Balmazujvarosi,HUN,1,1135.04858398,2017-12-10,2018-02-24
None,Luch Minsk,BLR,1,1134.43811035,2018-01-01,2018-03-30
None,Torpedo Minsk,BLR,1,1134.43811035,2018-01-01,2018-04-01
None,Smolevichi,BLR,1,1134.43811035,2018-01-01,2018-04-01
None,Lozinca,SRB,1,1133.18786621,2017-12-14,2018-02-13
None,Backa Palanka,SRB,1,1133.0802002,2017-12-14,2018-02-13
None,Zemun,SRB,1,1127.15930176,2017-12-14,2018-02-13
None,Mladost,MNT,0,1124.08288574,2017-07-21,2018-07-11
None,Borac Cacak,SRB,1,1121.87463379,2017-12-14,2018-02-13
None,Podgorica,MNT,0,1121.08789062,2017-07-21,2018-07-11
None,Ankaran Hrvatini,SVN,1,1118.74572754,2017-12-07,2018-02-20
None,Spartaks Jurmala,LAT,0,1105.44543457,2017-07-21,2018-07-11
None,Sutjeska,MNT,0,1105.11828613,2017-07-21,2018-07-11
None,Differdang,LUX,0,1104.13916016,2017-08-04,2018-07-01
None,Zeta Golubovci,MNT,0,1103.87121582,2017-07-21,2018-07-01
None,Dudelange,LUX,0,1102.0501709,2017-08-04,2018-07-10
None,Liepajas,LAT,0,1100.48132324,2017-07-21,2018-07-11
None,Rad,SRB,1,1099.63903809,2017-12-14,2018-02-13
None,Levadia Tallinn,EST,0,1097.80334473,2017-07-21,2018-07-10
None,Dnepr Mogilev,BLR,1,1093.88476562,2017-12-08,2018-04-01
None,Krumkachy,BLR,1,1091.64111328,2017-12-08,2018-01-01
None,Fola Esch,LUX,0,1089.80200195,2017-08-04,2018-07-10
None,Prishtine,KOS,0,1084.08666992,2017-07-07,2018-06-26
None,Slavia Mozyr,BLR,1,1082.89147949,2017-12-08,2018-01-01
None,Nomme Kalju,EST,0,1071.58959961,2017-07-21,2018-07-10
None,Novopolotsk,BLR,1,1069.97338867,2017-12-08,2018-01-01
None,Niedercorn,LUX,0,1063.15734863,2017-08-04,2018-07-10
None,Valletta,MLT,0,1044.78369141,2017-07-21,2018-06-26
None,The New Saints,WAL,0,1041.6661377,2017-07-19,2018-06-28
None,Trepca 89,KOS,0,1041.19580078,2017-07-07,2018-06-26
None,Connahs Quay,WAL,0,1036.61621094,2017-07-19,2018-06-28
None,Linfield,NIR,0,1035.30383301,2017-07-20,2018-07-01
None,Crusaders,NIR,0,1019.93841553,2017-07-20,2018-07-11
None,Pyunik,ARM,0,1018.24938965,2017-07-19,2018-07-10
None,Bangor City,WAL,0,1017.12689209,2017-07-19,2018-06-28
None,Hibernians Paola,MLT,0,1016.50622559,2017-07-21,2018-06-26
None,Bala,WAL,0,1009.20629883,2017-07-19,2018-06-28
None,Gota,FAR,0,1008.88446045,2017-07-19,2018-06-28
None,Shirak,ARM,0,1005.42089844,2017-07-19,2018-07-01
None,Ballymena United,NIR,0,1002.68701172,2017-07-20,2018-07-01
None,Floriana,MLT,0,1002.08551025,2017-07-21,2018-06-26
None,Coleraine,NIR,0,1001.07318115,2017-07-20,2018-07-11
None,Balzan,MLT,0,998.341796875,2017-07-21,2018-06-26
None,Alashkert,ARM,0,991.476135254,2017-07-19,2018-07-10
None,FC Infonet,EST,0,971.967163086,2017-07-21,2018-07-01
None,Flora Tallinn,EST,0,968.368164062,2017-07-21,2018-07-10
None,Gandzasar Kapan,ARM,0,963.657226562,2017-07-19,2018-07-10
None,College Europa,GIB,0,941.426818848,2017-07-07,2018-06-26
None,Lincoln,GIB,0,934.136291504,2017-07-07,2018-06-26
None,Klaksvik,FAR,0,904.52532959,2017-07-19,2018-06-28
None,St Josephs,GIB,0,899.507568359,2017-07-07,2018-06-26
None,Runavik,FAR,0,898.5390625,2017-07-19,2018-06-28
None,B 36 Torshavn,FAR,0,876.229553223,2017-07-19,2018-06-28
None,Santa Coloma,AND,0,767.492736816,2017-07-07,2018-06-26
None,Escale,AND,0,763.500854492,2017-07-07,2018-06-26
None,Matecosa Sant Julia,AND,0,762.34967041,2017-07-07,2018-06-26
None,Tre Penne,SMR,0,685.851745605,2017-07-07,2018-06-26
None,Folgore,SMR,0,685.085388184,2017-07-07,2018-06-26
None,La Fiorita,SMR,0,681.354309082,2017-07-07,2018-06-26


