Rank,Club,Country,Level,Elo,From,To
None,MK Dons,ENG,2,1362.36169434,2015-12-29,2016-01-02
None,Lechia,POL,1,1362.27441406,2015-12-20,2016-02-13
None,Platanias,GRE,1,1362.09729004,2015-12-21,2016-01-03
None,Helsingborg,SWE,1,1361.62414551,2015-12-09,2016-04-03
None,Duisburg,GER,2,1361.60644531,2015-12-21,2016-02-08
None,Mouscron,BEL,1,1360.96411133,2015-12-28,2016-01-16
None,St Truiden,BEL,1,1360.58898926,2015-12-27,2016-01-16
None,Creteil,FRA,2,1356.79052734,2015-12-19,2016-01-08
None,Veria,GRE,1,1356.07568359,2015-12-20,2016-01-02
None,Panetolikos,GRE,1,1355.33056641,2015-12-21,2016-01-04
None,Kairat,KAZ,0,1354.61315918,2015-12-09,2016-06-30
None,Bourg-Peronnas,FRA,2,1352.70690918,2015-12-20,2016-01-08
None,Petrolul Ploiesti,ROM,1,1352.6027832,2015-12-21,2016-02-14
None,Kiryat Shmona,ISR,1,1352.3638916,2015-12-28,2016-01-02
None,Slovan Bratislava,SLK,0,1351.68847656,2015-08-28,2016-06-28
None,Stabaek,NOR,1,1348.19848633,2015-12-11,2016-02-18
None,Bristol City,ENG,2,1348.18847656,2015-12-29,2016-01-02
None,Leuven,BEL,1,1347.90698242,2015-12-27,2016-01-16
None,Levski,BUL,1,1345.1829834,2015-12-13,2016-02-21
None,Split 1912,CRO,1,1345.1607666,2015-12-21,2016-02-14
None,Olimpik Donetsk,UKR,1,1343.79589844,2015-12-11,2016-02-18
None,Beroe Stara Zagora,BUL,1,1342.86938477,2015-12-14,2016-02-20
None,Esbjerg,DEN,1,1341.70922852,2015-12-11,2016-02-18
None,Nordsjaelland,DEN,1,1341.56884766,2015-12-11,2016-02-18
None,Olimpija Ljubljana,SVN,1,1341.43603516,2015-12-13,2016-02-28
None,Cambuur,NED,1,1340.33117676,2015-12-21,2016-01-16
None,Tondela,POR,1,1339.3996582,2015-12-21,2016-01-03
None,Iraklis,GRE,1,1337.83435059,2015-12-21,2016-01-02
None,Gornik,POL,1,1335.9720459,2015-12-19,2016-02-13
None,Sheriff Tiraspol,MOL,0,1335.66748047,2015-08-28,2016-06-28
None,Uzhgorod,UKR,1,1333.52893066,2015-12-11,2016-02-18
None,Aalesund,NOR,1,1333.11816406,2015-12-11,2016-02-18
None,Domzale,SVN,1,1332.12109375,2015-12-13,2016-02-28
None,Panthrakikos,GRE,1,1330.49353027,2015-12-21,2016-01-02
None,Sigma Olomouc,CZE,1,1330.43811035,2015-12-11,2016-02-13
None,Como,ITA,2,1328.41186523,2015-12-28,2016-01-16
None,Beveren,BEL,1,1327.73498535,2015-12-27,2016-01-17
None,Bobruisk,BLR,1,1326.41833496,2015-12-11,2016-04-02
None,Videoton,HUN,1,1323.58728027,2015-12-13,2016-02-13
None,Excelsior,NED,1,1322.97058105,2015-12-21,2016-01-16
None,Paris FC,FRA,2,1322.33154297,2015-12-19,2016-01-08
None,Roda,NED,1,1322.20385742,2015-12-21,2016-01-16
None,Gornik Leczna,POL,1,1321.84899902,2015-12-20,2016-02-13
None,Korona,POL,1,1321.55297852,2015-12-21,2016-02-15
None,M Petach Tikva,ISR,1,1319.49658203,2015-12-27,2016-01-02
None,Lok Zagreb,CRO,1,1318.71948242,2015-12-21,2016-02-12
None,Torpedo Zhodino,BLR,1,1318.64440918,2015-12-11,2016-04-02
None,Westerlo,BEL,1,1318.09655762,2015-12-28,2016-01-16
None,Kalmar,SWE,1,1316.73327637,2015-12-09,2016-04-02
None,Timisoara,ROM,1,1314.40222168,2015-12-22,2016-02-14
None,Novi Sad,SRB,1,1313.88269043,2015-12-17,2016-02-20
None,St Johnstone,SCO,1,1312.27429199,2015-12-31,2016-01-16
None,Lubin,POL,1,1312.00305176,2015-12-19,2016-02-12
None,Viborg,DEN,1,1310.32385254,2015-12-11,2016-02-18
None,Chiajna,ROM,1,1309.62329102,2015-12-19,2016-02-15
None,Podbeskidzie,POL,1,1307.21972656,2015-12-22,2016-02-13
None,FK Minsk,BLR,1,1306.29870605,2015-12-11,2016-04-02
None,Gefle,SWE,1,1305.15161133,2015-12-09,2016-04-03
None,Nieciecza,POL,1,1303.16662598,2015-12-20,2016-02-14
None,Hobro,DEN,1,1299.06994629,2015-12-11,2016-02-18
None,Ordabasy,KAZ,0,1297.50500488,2015-12-09,2016-06-30
None,Debrecen,HUN,1,1297.39086914,2015-12-13,2016-02-13
None,Aarhus,DEN,1,1296.98840332,2015-12-11,2016-02-18
None,Raanana,ISR,1,1295.93212891,2015-12-29,2016-01-02
None,FK Sarajevo,BHZ,0,1295.4440918,2015-08-07,2016-06-30
None,Inverness,SCO,1,1294.91235352,2015-12-31,2016-01-02
None,Bodoe Glimt,NOR,1,1291.2322998,2015-12-11,2016-02-18
None,Cukaricki,SRB,1,1290.84448242,2015-12-17,2016-02-19
None,Hammarby,SWE,1,1286.50646973,2015-12-09,2016-04-04
None,Bnei Sakhinin,ISR,1,1283.60534668,2015-12-27,2016-01-02
None,Hearts,SCO,1,1282.55773926,2015-12-31,2016-01-02
None,Sarpsborg,NOR,1,1281.44702148,2015-12-11,2016-02-18
None,Kallonis,GRE,1,1281.37536621,2015-12-20,2016-01-02
None,H Tel Aviv,ISR,1,1280.18481445,2015-12-27,2016-01-03
None,Zeljeznicar,BHZ,0,1280.13098145,2015-08-07,2016-06-30
None,Voluntari,ROM,1,1279.2746582,2015-12-22,2016-02-14
None,Neman Grodno,BLR,1,1278.50061035,2015-12-11,2016-04-03
None,Slaven Belupo,CRO,1,1277.1484375,2015-12-21,2016-02-13
None,Banik Ostrava,CZE,1,1275.60900879,2015-12-11,2016-02-14
None,Haugesund,NOR,1,1275.36950684,2015-12-11,2016-02-18
None,Tromso,NOR,1,1274.98913574,2015-12-11,2016-02-18
None,Halmstad,SWE,1,1269.88842773,2015-12-09,2016-01-01
None,De Graafschap,NED,1,1269.21948242,2015-12-21,2016-01-16
None,Sundsvall,SWE,1,1268.89941406,2015-12-09,2016-04-03
None,Ujpest,HUN,1,1268.03234863,2015-12-13,2016-02-13
None,Ross County,SCO,1,1266.90576172,2015-12-30,2016-01-02
None,Bnei Yehuda,ISR,1,1264.73364258,2015-12-27,2016-01-02
None,Falkenbergs,SWE,1,1260.82141113,2015-12-09,2016-04-03
None,Skenderbeu,ALB,0,1260.42932129,2015-12-11,2016-06-28
None,Olimpik Sarajevo,BHZ,0,1259.38269043,2015-08-07,2016-06-30
None,Partick,SCO,1,1258.57250977,2015-12-31,2016-01-02
None,Osijek,CRO,1,1258.17907715,2015-12-21,2016-02-13
None,MTK,HUN,1,1257.86328125,2015-12-13,2016-02-13
None,Paksi,HUN,1,1257.30285645,2015-12-13,2016-02-13
None,HJK Helsinki,FIN,0,1257.16577148,2015-08-28,2016-06-30
None,Hafnarfjoerdur,ISL,0,1256.55529785,2015-07-24,2016-06-30
None,Slavia Sofia,BUL,1,1255.56982422,2015-12-12,2016-02-21
None,Kukesi,ALB,0,1254.73815918,2015-12-11,2016-06-28
None,Novopolotsk,BLR,1,1254.50695801,2015-12-11,2016-04-01
None,Granit Mikashevichy,BLR,1,1252.79772949,2015-12-11,2016-04-03
None,Kfar-Saba,ISR,1,1250.10693359,2015-12-27,2016-01-02
None,Acco Acre,ISR,1,1248.3470459,2015-12-27,2016-01-02
None,Atvidaberg,SWE,1,1248.13256836,2015-12-09,2016-01-01
None,Brann,NOR,1,1247.56005859,2016-01-01,2016-02-18
None,Sogndal,NOR,1,1247.56005859,2016-01-01,2016-02-18
None,Nova Gorica,SVN,1,1244.26269531,2015-12-13,2016-02-27
None,Slutsk,BLR,1,1242.97131348,2015-12-11,2016-04-02
None,Inter Zapresic,CRO,1,1242.79870605,2015-12-20,2016-02-14
None,Joenkoeping,SWE,1,1239.828125,2016-01-01,2016-04-02
None,Ostersund,SWE,1,1239.828125,2016-01-01,2016-04-04
None,Hapoel Haifa,ISR,1,1233.44897461,2015-12-27,2016-01-03
None,KR Reykjavik,ISL,0,1232.96765137,2015-07-24,2016-06-30
None,Stjarnan,ISL,0,1232.71337891,2015-07-24,2016-06-30
None,Motherwell,SCO,1,1231.77600098,2015-12-31,2016-01-02
None,Istra 1961,CRO,1,1231.37780762,2015-12-20,2016-02-13
None,M Zaporizhya,UKR,1,1228.64001465,2015-12-11,2016-02-18
None,Cherno More,BUL,1,1228.04699707,2015-12-13,2016-02-21
None,Batumi,GEO,0,1226.96899414,2015-07-22,2016-06-30
None,Dundee,SCO,1,1225.4642334,2015-12-27,2016-01-02
None,Dila Gori,GEO,0,1225.21289062,2015-07-22,2016-06-30
None,Netanya,ISR,1,1223.49987793,2015-12-27,2016-01-02
None,Zrinjski Mostar,BHZ,0,1222.48364258,2015-08-07,2016-06-30
None,Tskhinvali,GEO,0,1221.99743652,2015-07-22,2016-06-30
None,Milsami Orhei,MOL,0,1221.93115234,2015-08-28,2016-06-28
None,Nis,SRB,1,1221.59289551,2015-12-17,2016-02-21
None,Celje,SVN,1,1220.34594727,2015-12-13,2016-02-27
None,Dacia Chisinau,MOL,0,1218.96704102,2015-08-28,2016-06-28
None,Borac Cacak,SRB,1,1216.21191406,2015-12-17,2016-02-20
None,Botev Plovdiv,BUL,1,1215.42016602,2015-12-14,2016-02-20
None,Saxan,MOL,0,1211.08422852,2015-08-28,2016-06-28
None,NK Zagreb,CRO,1,1211.05310059,2015-12-19,2016-02-14
None,Start,NOR,1,1209.43603516,2015-12-11,2016-02-18
None,Zavrc,SVN,1,1207.75878906,2015-12-12,2016-02-27
None,Dinamo Tbilisi,GEO,0,1204.24719238,2015-07-22,2016-06-30
None,Diosgyori,HUN,1,1203.04040527,2015-12-13,2016-02-13
None,Rudar Velenje,SVN,1,1200.73132324,2015-12-13,2016-02-27
None,Mladost Lucani,SRB,1,1198.50720215,2015-12-17,2016-02-20
None,Hamilton,SCO,1,1196.92041016,2015-12-31,2016-01-02
None,Vozdovac Beograd,SRB,1,1196.40026855,2015-12-17,2016-02-21
None,Mariehamn,FIN,0,1194.33984375,2016-01-01,2016-06-30
None,Rovaniemi,FIN,0,1194.33984375,2016-01-01,2016-06-30
None,Ventspils,LAT,0,1194.33447266,2015-07-24,2016-06-30
None,Dundee United,SCO,1,1192.85888672,2015-12-31,2016-01-02
None,Lahti,FIN,0,1189.24401855,2015-08-28,2016-01-01
None,Rabotnicki,MAC,0,1187.9901123,2015-08-28,2016-06-28
None,Honved,HUN,1,1184.40405273,2015-12-13,2016-02-13
None,Gomel,BLR,1,1184.15991211,2015-12-11,2016-01-01
None,Partizani Tirana,ALB,0,1182.83288574,2015-12-11,2016-06-28
None,Seinajoki,FIN,0,1182.48669434,2015-08-28,2016-06-30
None,Lozinca,SRB,1,1175.57104492,2015-12-17,2016-02-21
None,Koper,SVN,1,1175.31433105,2015-12-14,2016-02-28
None,Haladas,HUN,1,1174.4206543,2015-12-13,2016-02-13
None,Novi Pazar,SRB,1,1174.15930176,2015-12-17,2016-02-20
None,Mjondalen,NOR,1,1173.73583984,2015-12-11,2016-01-01
None,Vikingur,ISL,0,1170.39440918,2015-07-24,2016-06-30
None,Laci,ALB,0,1170.23413086,2015-12-11,2016-06-28
None,Kilmarnock,SCO,1,1170.04101562,2015-12-30,2016-01-02
None,Jagodina,SRB,1,1168.76586914,2015-12-17,2016-02-20
None,Sandefjord,NOR,1,1167.35327148,2015-12-11,2016-01-01
None,Slavia Mozyr,BLR,1,1163.81188965,2015-12-11,2016-04-02
None,Radnik Surdulica,SRB,1,1163.39746094,2015-12-17,2016-02-21
None,Vaasa,FIN,0,1158.82836914,2015-08-28,2016-01-01
None,Krumkachy,BLR,1,1157.40527344,2016-01-01,2016-04-02
None,Gorodeya,BLR,1,1157.40527344,2016-01-01,2016-04-02
None,Isloch,BLR,1,1157.40527344,2016-01-01,2016-04-01
None,FK Vitebsk,BLR,1,1156.97460938,2015-12-11,2016-04-02
None,Lok Plovdiv,BUL,1,1156.43554688,2015-12-14,2016-02-20
None,Krka,SVN,1,1155.95678711,2015-12-12,2016-02-28
None,Dundalk,IRL,0,1155.70629883,2015-07-24,2016-06-28
None,Vardar,MAC,0,1151.7199707,2015-08-28,2016-06-28
None,Metalac Gornji Milanovac,SRB,1,1144.71594238,2015-12-17,2016-02-19
None,Shkendija,MAC,0,1143.15344238,2015-08-28,2016-06-28
None,Dinamo Brest,BLR,1,1141.98254395,2015-12-11,2016-04-02
None,Renova,MAC,0,1138.26428223,2015-08-28,2016-06-28
None,St Patricks,IRL,0,1136.12548828,2015-07-24,2016-06-28
None,Rad,SRB,1,1135.13525391,2015-12-17,2016-02-20
None,Shamrock,IRL,0,1132.41748047,2015-07-24,2016-06-28
None,Zalgiris Vilnius,LIT,0,1128.99572754,2015-07-24,2016-06-30
None,Levadia Tallinn,EST,0,1128.27233887,2015-07-24,2016-06-28
None,OFK,SRB,1,1125.83337402,2015-12-17,2016-02-21
None,UC Dublin,IRL,0,1123.49511719,2015-07-24,2016-06-28
None,Zlatibor,SRB,1,1122.05285645,2015-12-17,2016-02-20
None,Cork City,IRL,0,1119.4041748,2015-07-24,2016-06-28
None,Puskas Akademia,HUN,1,1116.89318848,2015-12-13,2016-02-13
None,Skonto,LAT,0,1114.4486084,2015-07-24,2016-06-30
None,Krsko,SVN,1,1112.32275391,2015-12-13,2016-02-27
None,Mladost,MNT,0,1106.76611328,2015-07-24,2016-06-28
None,Spartaks Jurmala,LAT,0,1102.91345215,2015-07-24,2016-06-30
None,Jelgava,LAT,0,1101.2064209,2015-07-24,2016-06-30
None,Rudar Pljevlja,MNT,0,1097.19104004,2015-07-24,2016-06-28
None,Trakai,LIT,0,1094.93798828,2015-07-24,2016-06-30
None,Differdang,LUX,0,1087.1307373,2015-07-24,2016-06-28
None,Atlantas,LIT,0,1086.53503418,2015-07-24,2016-06-30
None,Podgorica,MNT,0,1083.76464844,2015-07-24,2016-06-28
None,Sutjeska,MNT,0,1083.74560547,2015-07-24,2016-06-28
None,Kruoja,LIT,0,1082.18481445,2015-07-24,2016-06-30
None,Vasas SC,HUN,1,1077.7409668,2015-12-13,2016-02-13
None,Blagoevgrad,BUL,1,1071.71691895,2015-12-12,2016-02-20
None,Pyunik,ARM,0,1065.33459473,2015-07-24,2016-06-28
None,Dudelange,LUX,0,1064.02172852,2015-07-24,2016-06-28
None,Nomme Kalju,EST,0,1061.41699219,2015-07-24,2016-06-28
None,Linfield,NIR,0,1049.93701172,2015-07-24,2016-06-30
None,Montana 1921,BUL,1,1047.78942871,2015-12-14,2016-02-26
None,Bekescsabai,HUN,1,1044.70678711,2015-12-13,2016-02-13
None,Crusaders,NIR,0,1033.71020508,2015-07-24,2016-06-30
None,Shirak,ARM,0,1026.05883789,2015-07-24,2016-06-28
None,Sillamaee Kalev,EST,0,1024.68322754,2015-07-24,2016-06-28
None,Alashkert,ARM,0,1013.57000732,2015-07-24,2016-06-28
None,Newtown AFC,WAL,0,1011.48474121,2015-07-24,2016-06-28
None,The New Saints,WAL,0,1010.68389893,2015-07-24,2016-06-28
None,Glentoran,NIR,0,1009.20770264,2015-07-24,2016-06-30
None,Flora Tallinn,EST,0,1007.35217285,2015-07-24,2016-06-28
None,Glenavon,NIR,0,1003.66235352,2015-07-24,2016-06-30
None,Fola Esch,LUX,0,997.801452637,2015-07-24,2016-06-28
None,Birkirkara,MLT,0,995.651611328,2015-07-24,2016-06-28
None,Broughton,WAL,0,992.600891113,2015-07-24,2016-06-28
None,Bala,WAL,0,991.248352051,2015-07-24,2016-06-28
None,Niedercorn,LUX,0,989.678039551,2015-07-24,2016-06-28
None,Ulisses,ARM,0,980.619934082,2015-07-24,2016-06-28
None,Valletta,MLT,0,975.589111328,2015-07-24,2016-06-28
None,Gota,FAR,0,954.105285645,2015-07-10,2016-06-28
None,Balzan,MLT,0,936.124206543,2015-07-24,2016-06-28
None,Hibernians Paola,MLT,0,933.89453125,2015-07-24,2016-06-28
None,HB Torshavn,FAR,0,897.882751465,2015-07-10,2016-06-28
None,College Europa,GIB,0,896.383422852,2015-07-22,2016-06-28
None,Lincoln,GIB,0,880.979003906,2015-07-22,2016-06-28
None,Runavik,FAR,0,880.451782227,2015-07-10,2016-06-28
None,B 36 Torshavn,FAR,0,866.00567627,2015-07-10,2016-06-28
None,Santa Coloma,AND,0,787.403625488,2015-07-10,2016-06-28
None,Lusitanos,AND,0,775.068664551,2015-07-10,2016-06-28
None,Matecosa Sant Julia,AND,0,772.519836426,2015-07-10,2016-06-28
None,Juvenes,SMR,0,696.204406738,2015-07-10,2016-06-28
None,Folgore,SMR,0,693.877380371,2015-07-10,2016-06-28
None,La Fiorita,SMR,0,689.511291504,2015-07-10,2016-06-28


