Rank,Club,Country,Level,Elo,From,To
None,Viktoria Plzen,CZE,1,1375.70849609,2003-12-10,2004-02-15
None,Rotor Volgograd,RUS,1,1375.70495605,2003-12-11,2004-02-24
None,Elazigspor,TUR,1,1375.06848145,2003-12-21,2004-01-25
None,Dundee,SCO,1,1372.9543457,2003-12-29,2004-01-06
None,Heusden Zolder,BEL,1,1372.77319336,2003-12-21,2004-01-18
None,M Petach Tikva,ISR,1,1372.63574219,2003-12-22,2004-01-02
None,Zeljeznicar,BHZ,0,1371.29394531,2003-10-16,2004-07-13
None,Charleroi,BEL,1,1370.08959961,2003-12-21,2004-01-17
None,Varteks,CRO,1,1368.72009277,2003-12-07,2004-02-21
None,Aarhus,DEN,1,1367.31091309,2003-12-07,2004-02-26
None,Progresul,ROM,1,1367.09863281,2003-12-08,2004-03-13
None,Aberdeen,SCO,1,1366.46838379,2003-12-28,2004-01-03
None,Obilic,SCG,1,1365.27502441,2003-12-14,2004-02-21
None,Livingston,SCO,1,1364.86682129,2003-12-28,2004-01-03
None,Leotar Trebinje,BHZ,0,1363.2890625,2003-10-16,2004-07-03
None,Craiova 1948,ROM,1,1359.84057617,2003-12-08,2004-03-13
None,Hibernian,SCO,1,1359.70349121,2003-12-28,2004-01-03
None,Osnabrueck,GER,2,1358.98901367,2003-12-17,2004-02-01
None,Netanya,ISR,1,1358.48254395,2003-12-20,2004-01-02
None,Volendam,NED,1,1356.71679688,2003-12-22,2004-01-24
None,Olimpija Ljubljana,SVN,1,1356.59619141,2003-11-29,2004-03-13
None,Rostov,RUS,1,1354.77429199,2003-12-11,2004-02-24
None,Aalesund,NOR,1,1351.50817871,2003-11-28,2004-01-02
None,H Petach Tikva,ISR,1,1351.14685059,2003-12-22,2004-01-02
None,Celje,SVN,1,1349.71923828,2003-11-30,2004-03-13
None,Alanya,RUS,1,1349.28918457,2003-12-11,2004-02-24
None,Bradford,ENG,2,1349.09887695,2003-12-29,2004-01-10
None,Antwerp,BEL,1,1345.59729004,2003-12-21,2004-01-18
None,Chalkidona,GRE,1,1344.83789062,2003-12-21,2004-01-11
None,Ionikos,GRE,1,1342.91711426,2003-12-22,2004-01-10
None,Videoton,HUN,1,1342.75158691,2003-11-29,2004-02-26
None,Den Haag,NED,1,1341.86657715,2003-12-14,2004-01-23
None,Torpedo Metallurg ZIL,RUS,1,1339.76464844,2003-12-11,2004-01-02
None,Tromso,NOR,1,1339.24035645,2003-11-28,2004-02-26
None,Zwolle,NED,1,1338.56530762,2003-12-21,2004-01-24
None,Omonia,CYP,0,1338.27038574,2003-10-16,2004-07-15
None,Kamen Ingrad,CRO,1,1337.15820312,2003-12-07,2004-02-21
None,Dundee United,SCO,1,1336.78063965,2003-12-28,2004-01-03
None,Kula,SCG,1,1335.99499512,2003-12-14,2004-02-22
None,Zeta Golubovci,SCG,1,1334.85998535,2003-12-14,2004-02-22
None,Nordsjaelland,DEN,1,1333.26379395,2003-12-07,2004-02-26
None,Nova Gorica,SVN,1,1332.7980957,2003-11-30,2004-03-06
None,FK Sarajevo,BHZ,0,1332.50524902,2003-10-16,2004-07-03
None,Landskrona,SWE,1,1331.59277344,2003-10-27,2004-04-03
None,Polkowice,POL,1,1331.54077148,2003-11-28,2004-02-26
None,Zalaegerszegi,HUN,1,1330.4777832,2003-12-01,2004-02-26
None,Motherwell,SCO,1,1330.23266602,2003-12-28,2004-01-03
None,Sutjeska,SCG,1,1330.04821777,2003-12-14,2004-02-21
None,Anorthosis,CYP,0,1328.57995605,2003-10-16,2004-07-03
None,Primorje,SVN,1,1328.56384277,2003-11-30,2004-03-13
None,FC Moskva,RUS,1,1327.21191406,2004-01-01,2004-02-24
None,Amkar Perm,RUS,1,1327.21191406,2004-01-01,2004-02-24
None,Kuban,RUS,1,1327.21191406,2004-01-01,2004-02-24
None,Rijeka,CRO,1,1325.01782227,2003-12-07,2004-02-21
None,Estrela Amadora,POR,1,1324.16662598,2003-12-22,2004-01-04
None,Matav Sopron,HUN,1,1323.26049805,2003-12-07,2004-02-26
None,Koper,SVN,1,1322.85778809,2003-11-29,2004-03-07
None,Klagenfurt,AUT,1,1320.74365234,2003-12-07,2004-02-21
None,Bnei Yehuda,ISR,1,1319.71350098,2003-12-20,2004-01-04
None,Piatra Neamt,ROM,1,1319.62854004,2003-12-08,2004-03-13
None,Otelul Galati,ROM,1,1319.55883789,2003-12-07,2004-03-13
None,Uralan Elista,RUS,1,1318.90478516,2003-12-11,2004-01-02
None,Kalmar,SWE,1,1318.59594727,2004-01-01,2004-04-04
None,Trelleborg,SWE,1,1318.59594727,2004-01-01,2004-04-05
None,Ashdod,ISR,1,1318.32275391,2003-12-19,2004-01-04
None,Arges Pitesti,ROM,1,1317.33117676,2003-12-07,2004-03-13
None,Zemun,SCG,1,1317.11230469,2003-12-14,2004-02-21
None,NK Zagreb,CRO,1,1316.43225098,2003-12-07,2004-02-21
None,Novi Sad,SCG,1,1316.14978027,2003-12-14,2004-02-21
None,Kalithea,GRE,1,1315.75439453,2003-12-21,2004-01-10
None,Bryne,NOR,1,1315.1060791,2003-11-28,2004-01-02
None,Brasov,ROM,1,1315.06616211,2003-12-07,2004-03-15
None,Slaven Belupo,CRO,1,1312.75378418,2003-12-07,2004-02-21
None,Paniliakos,GRE,1,1312.55773926,2003-12-22,2004-01-11
None,Mazowiecki,POL,1,1311.04101562,2003-11-28,2004-02-26
None,Bacau,ROM,1,1310.20483398,2003-12-07,2004-03-13
None,Osijek,CRO,1,1309.18481445,2003-12-07,2004-02-21
None,Akademisk,DEN,1,1309.08642578,2003-12-08,2004-02-26
None,Pecsi Dozsa,HUN,1,1307.55773926,2003-11-30,2004-02-26
None,Sundsvall,SWE,1,1304.38037109,2003-10-27,2004-04-04
None,Herfolge,DEN,1,1303.33312988,2003-12-08,2004-02-26
None,Beitar,ISR,1,1302.48095703,2003-12-20,2004-01-03
None,Bistrita,ROM,1,1299.92431641,2003-12-07,2004-03-13
None,Ilichivets,UKR,1,1295.41589355,2003-12-11,2004-02-26
None,Gyoer,HUN,1,1293.76171875,2003-11-30,2004-02-26
None,Fredrikstad,NOR,1,1293.69628906,2004-01-01,2004-02-26
None,Ham-Kam,NOR,1,1293.69628906,2004-01-01,2004-02-26
None,Bnei Sakhinin,ISR,1,1291.37207031,2003-12-20,2004-01-02
None,Vardar,MAC,0,1289.61694336,2003-10-16,2004-07-03
None,Noworossisk,RUS,1,1289.02075195,2003-12-11,2004-01-02
None,Skonto,LAT,0,1288.63317871,2003-10-16,2004-07-14
None,BATE,BLR,1,1285.29016113,2003-11-10,2004-04-15
None,N Burgas,BUL,1,1284.35742188,2003-12-07,2004-02-13
None,Proodeftiki,GRE,1,1283.08532715,2003-12-22,2004-01-11
None,Karpaty,UKR,1,1282.1529541,2003-12-11,2004-02-26
None,Cementarnica,MAC,0,1276.33496094,2003-10-16,2004-07-03
None,Chernomorets,UKR,1,1275.5168457,2003-12-11,2004-02-26
None,Mura,SVN,1,1275.19372559,2003-11-30,2004-03-07
None,Farul,ROM,1,1273.47351074,2003-12-08,2004-03-13
None,M Zaporizhya,UKR,1,1273.45495605,2003-12-11,2004-02-26
None,Cibalia Vinkovci,CRO,1,1272.21850586,2003-12-07,2004-02-21
None,Timisoara,ROM,1,1271.32165527,2003-12-07,2004-03-12
None,Vorskla,UKR,1,1266.18493652,2003-12-11,2004-02-26
None,Partick,SCO,1,1265.86364746,2003-12-28,2004-01-03
None,Oester,SWE,1,1265.1619873,2003-10-27,2004-01-02
None,Zadar,CRO,1,1262.46899414,2003-12-07,2004-02-21
None,Gomel,BLR,1,1260.89575195,2003-11-10,2004-04-15
None,Akratitos,GRE,1,1259.48327637,2003-12-21,2004-01-11
None,Frem,DEN,1,1259.27282715,2003-12-08,2004-02-26
None,Lombard,HUN,1,1258.5291748,2003-11-30,2004-02-26
None,Smartno,SVN,1,1256.06604004,2003-11-30,2004-03-07
None,Bekescsabai,HUN,1,1255.68286133,2003-12-07,2004-02-26
None,Inter Zapresic,CRO,1,1253.9263916,2003-12-07,2004-02-21
None,Simferopol,UKR,1,1253.43969727,2003-12-11,2004-02-26
None,Kryvbas,UKR,1,1252.93347168,2003-12-11,2004-02-26
None,Nazareth,ISR,1,1246.84020996,2003-12-19,2004-01-02
None,Cherno More,BUL,1,1243.26623535,2003-12-07,2004-02-14
None,Enkoeping,SWE,1,1242.52722168,2003-10-27,2004-01-02
None,Unirea Alba Iulia,ROM,1,1237.55041504,2003-12-08,2004-03-12
None,Obolon Kyiv,UKR,1,1237.35534668,2003-12-11,2004-02-26
None,Soligorsk,BLR,1,1235.10107422,2003-11-10,2004-04-15
None,Belasica,MAC,0,1234.99230957,2003-10-16,2004-07-03
None,Radnicki Obrenovac,SCG,1,1231.30078125,2003-12-14,2004-02-21
None,HJK Helsinki,FIN,0,1230.85510254,2003-10-16,2004-07-14
None,Lok Sofia,BUL,1,1224.64782715,2003-12-07,2004-02-14
None,Allianssi,FIN,0,1221.43237305,2004-01-01,2004-07-14
None,Haka,FIN,0,1220.54296875,2003-10-16,2004-07-14
None,Crisul Oradea,ROM,1,1218.41516113,2003-12-07,2004-03-12
None,Dinamo Minsk,BLR,1,1215.74963379,2003-11-10,2004-04-15
None,Volyn Lutsk,UKR,1,1213.76879883,2003-12-11,2004-02-26
None,Ventspils,LAT,0,1213.51098633,2003-10-16,2004-07-14
None,MyPa,FIN,0,1211.60510254,2003-10-16,2004-01-02
None,Torpedo Minsk,BLR,1,1210.87365723,2003-11-10,2004-04-15
None,Sheriff Tiraspol,MOL,0,1210.63439941,2003-10-16,2004-07-14
None,Petrolul Ploiesti,ROM,1,1208.765625,2003-12-08,2004-03-13
None,Marek Dupnitza,BUL,1,1207.54882812,2003-12-07,2004-02-14
None,Marsonia,CRO,1,1207.28015137,2003-12-07,2004-02-21
None,Spartak Varna,BUL,1,1205.70556641,2003-12-07,2004-02-14
None,Buducnost BD,SCG,1,1203.25646973,2003-12-14,2004-02-21
None,Ramat-Gan,ISR,0,1199.26086426,2003-12-12,2004-07-03
None,Torpedo Kutaisi,GEO,0,1196.32788086,2003-08-29,2004-07-03
None,Nistru Otaci,MOL,0,1191.01501465,2003-10-16,2004-07-14
None,Borysfen,UKR,1,1184.22058105,2003-12-11,2004-02-26
None,Dinamo Tbilisi,GEO,0,1180.89050293,2003-08-29,2004-07-14
None,Borac Cacak,SCG,1,1176.87915039,2003-12-14,2004-02-22
None,Fylkir,ISL,0,1172.43945312,2003-08-29,2004-07-03
None,Sioni Bolnisi,GEO,0,1171.45605469,2003-08-29,2004-07-03
None,Zirka,UKR,1,1165.81811523,2003-12-11,2004-02-26
None,Liepajas,LAT,0,1162.37207031,2003-10-16,2004-07-14
None,Bohemians Dublin,IRL,0,1160.08996582,2003-08-29,2004-07-14
None,Grindavik,ISL,0,1153.31945801,2003-08-29,2004-07-03
None,Chernomorets Burgas,BUL,1,1145.52905273,2003-12-07,2004-02-14
None,Kom Podgorica,SCG,1,1145.03515625,2003-12-14,2004-02-21
None,Domzale,SVN,1,1144.54663086,2003-12-01,2004-03-13
None,KR Reykjavik,ISL,0,1142.8145752,2003-08-29,2004-07-14
None,Ljubljana,SVN,1,1140.88635254,2003-11-30,2004-03-13
None,Krusevac,SCG,1,1140.35388184,2003-12-14,2004-02-21
None,Dravograd,SVN,1,1140.04846191,2003-11-30,2004-03-13
None,Derry City,IRL,0,1131.34912109,2003-08-29,2004-07-03
None,Shelbourne,IRL,0,1127.5357666,2003-08-29,2004-07-14
None,Pyunik,ARM,0,1125.93444824,2003-08-29,2004-07-13
None,Sevlievo,BUL,1,1122.71228027,2003-12-08,2004-02-14
None,Dinamo Tirana,ALB,0,1119.22192383,2003-08-29,2004-07-14
None,Drava,SVN,1,1113.87731934,2003-11-30,2004-03-07
None,Vllaznia,ALB,0,1113.39599609,2003-08-29,2004-07-03
None,Belasitsa Petrich,BUL,1,1110.52038574,2003-12-07,2004-02-14
None,Rodopa Smolian,BUL,1,1106.05810547,2003-12-07,2004-02-14
None,Neman Grodno,BLR,1,1106.03161621,2003-11-10,2004-04-15
None,Tirana,ALB,0,1101.36486816,2003-08-29,2004-07-14
None,Torpedo Zhodino,BLR,1,1100.43505859,2003-11-10,2004-04-15
None,Botev Plovdiv,BUL,1,1099.55651855,2003-12-08,2004-02-14
None,Cwmbran,WAL,0,1093.38342285,2003-08-29,2004-07-03
None,Irtysh,KAZ,0,1088.52697754,2003-08-29,2005-07-02
None,Atyrau,KAZ,0,1087.55566406,2003-08-29,2005-07-02
None,Pirin 1922,BUL,1,1085.76538086,2003-12-07,2004-02-14
None,Barry Town,WAL,0,1085.52587891,2003-08-29,2004-07-03
None,Zhenis,KAZ,0,1083.76733398,2003-08-29,2005-07-02
None,Vaduz,LIE,0,1078.61499023,2003-11-28,2004-07-15
None,Shamkir,AZE,0,1071.7076416,2001-08-24,2004-07-13
None,Banants,ARM,0,1066.59863281,2003-08-29,2004-07-13
None,Shirak,ARM,0,1063.74584961,2003-08-29,2004-07-13
None,Bobruisk,BLR,1,1063.69909668,2003-11-10,2004-04-15
None,Coleraine,NIR,0,1062.76733398,2003-08-29,2004-07-03
None,Shafa,AZE,0,1056.63391113,2001-08-24,2004-07-03
None,Portadown,NIR,0,1055.5703125,2003-08-29,2004-07-14
None,Neftchi,AZE,0,1055.55310059,2001-08-24,2004-07-13
None,The New Saints,WAL,0,1054.83789062,2003-08-29,2004-07-14
None,Glentoran,NIR,0,1048.15380859,2003-08-29,2004-07-14
None,FBK Kaunas,LIT,0,1042.23876953,2003-08-29,2004-07-13
None,Sliema Wanderers,MLT,0,1039.47094727,2003-08-29,2004-07-13
None,Dnepr Mogilev,BLR,1,1035.32739258,2003-11-10,2004-04-15
None,Birkirkara,MLT,0,1027.17651367,2003-08-29,2004-07-13
None,Valletta,MLT,0,1025.20336914,2003-08-29,2004-07-03
None,Ekranas,LIT,0,1013.56066895,2003-08-29,2004-07-13
None,Atlantas,LIT,0,1013.07354736,2003-08-29,2004-07-03
None,Flora Tallinn,EST,0,1005.12316895,2003-08-29,2004-07-14
None,Levadia Tallinn,EST,0,989.218444824,2003-08-29,2004-07-14
None,Slavia Mozyr,BLR,1,988.121887207,2003-11-10,2004-04-15
None,TVMK Tallinn,EST,0,980.816162109,2003-08-29,2004-07-14
None,Dinamo Brest,BLR,1,969.616577148,2003-11-10,2004-04-15
None,Grevenmacher,LUX,0,962.586181641,2003-08-29,2004-07-03
None,Ettelbrueck,LUX,0,962.203369141,2003-08-29,2004-07-14
None,Dudelange,LUX,0,957.794677734,2003-08-29,2004-07-14
None,Santa Coloma,AND,0,957.378601074,2003-08-29,2004-07-15
None,Novopolotsk,BLR,1,930.282104492,2003-11-10,2004-04-15
None,Lok Minsk,BLR,1,889.950866699,2003-11-10,2004-01-02
None,Darida,BLR,1,882.712890625,2003-11-10,2004-04-15
None,Klaksvik,FAR,0,881.850891113,2003-08-29,2004-07-03
None,Zvyazda BDU,BLR,1,881.764709473,2003-11-10,2004-04-15
None,Runavik,FAR,0,881.52154541,2003-08-29,2004-07-03
None,HB Torshavn,FAR,0,871.189758301,2003-08-29,2004-07-14
None,FK Vitebsk,BLR,1,858.585632324,2004-01-01,2004-04-15
None,MTZ-RIPO,BLR,1,858.585632324,2004-01-01,2004-04-15
None,Maladzyechna,BLR,1,850.163574219,2003-11-10,2004-01-02
None,Domagnano,SMR,0,816.03692627,2003-08-29,2004-07-03


