Rank,Club,Country,Level,Elo,From,To
None,Lechia,POL,1,1352.27758789,2014-12-14,2015-02-13
None,Gaz Metan,ROM,1,1351.65002441,2014-12-12,2015-02-21
None,Gornik,POL,1,1351.54101562,2014-12-14,2015-02-16
None,Rapid Bucuresti,ROM,1,1350.5559082,2014-12-12,2015-02-22
None,Kalmar,SWE,1,1350.36218262,2014-12-10,2015-04-04
None,Neftchi,AZE,0,1350.328125,2014-12-12,2015-07-02
None,Brno,CZE,1,1349.74694824,2014-12-12,2015-02-21
None,Blackpool,ENG,2,1349.7310791,2014-12-29,2015-01-10
None,Lok Zagreb,CRO,1,1349.59631348,2014-12-14,2015-02-07
None,Trencin,SLK,0,1349.41467285,2014-12-12,2015-07-02
None,Platanias,GRE,1,1349.25354004,2014-12-21,2015-01-04
None,Split 1912,CRO,1,1348.97143555,2014-12-13,2015-02-06
None,Chateauroux,FRA,2,1347.64428711,2014-12-20,2015-01-09
None,Gornik Leczna,POL,1,1346.94128418,2014-12-15,2015-02-13
None,Ruch,POL,1,1346.77526855,2014-12-14,2015-02-14
None,Beroe Stara Zagora,BUL,1,1346.45739746,2014-12-14,2015-02-28
None,Pogon,POL,1,1346.37426758,2014-12-16,2015-02-14
None,Aalesund,NOR,1,1346.15161133,2014-11-10,2015-04-06
None,Otelul Galati,ROM,1,1345.90539551,2014-12-12,2015-02-21
None,Levadeiakos,GRE,1,1345.82727051,2014-12-22,2015-01-04
None,Piast Gliwice,POL,1,1345.40270996,2014-12-16,2015-02-14
None,Ilichivets,UKR,1,1344.0690918,2014-12-12,2015-02-17
None,Podbeskidzie,POL,1,1342.3458252,2014-12-15,2015-02-14
None,Hobro,DEN,1,1340.01257324,2014-12-12,2015-02-19
None,Entella,ITA,2,1339.60327148,2014-12-29,2015-01-17
None,Gyoer,HUN,1,1339.45898438,2014-12-07,2015-03-01
None,Breda,NED,1,1337.77502441,2014-12-22,2015-01-17
None,Ferencvaros,HUN,1,1337.75952148,2014-12-06,2015-03-01
None,Norrkoeping,SWE,1,1337.55664062,2014-12-10,2015-04-05
None,Domzale,SVN,1,1336.91564941,2014-12-11,2015-02-28
None,Arles-Avignon,FRA,2,1335.4284668,2014-12-21,2015-01-09
None,Go Ahead Eagles,NED,1,1335.00134277,2014-12-21,2015-01-18
None,Mouscron,BEL,1,1334.91931152,2014-12-27,2015-01-17
None,Chiajna,ROM,1,1334.91442871,2014-12-12,2015-02-22
None,Belchatow,POL,1,1334.24133301,2014-12-13,2015-02-14
None,Inter Baku,AZE,0,1334.09057617,2014-12-12,2015-07-02
None,Beveren,BEL,1,1333.34289551,2014-12-28,2015-01-17
None,Kosice,SLK,0,1330.56164551,2014-12-12,2015-07-01
None,Wiener Neustadt,AUT,1,1329.54931641,2014-12-14,2015-02-14
None,Botev Plovdiv,BUL,1,1328.92871094,2014-12-15,2015-03-02
None,Willem II,NED,1,1328.56640625,2014-12-22,2015-01-18
None,Halmstad,SWE,1,1326.90771484,2014-12-10,2015-04-06
None,OFI,GRE,1,1326.68212891,2014-12-21,2015-01-11
None,Ceske Budejovice,CZE,1,1326.60424805,2014-12-12,2015-02-21
None,St Johnstone,SCO,1,1326.48364258,2014-12-28,2015-01-01
None,Bohemians Praha,CZE,1,1325.22167969,2014-12-12,2015-02-21
None,Panionios,GRE,1,1325.14428711,2014-12-22,2015-01-03
None,Slovan Bratislava,SLK,0,1323.98852539,2014-12-12,2015-07-02
None,Inverness,SCO,1,1323.73571777,2014-12-29,2015-01-01
None,Lillestrom,NOR,1,1323.35021973,2014-11-10,2015-04-07
None,Kerkyra,GRE,1,1323.26342773,2014-12-23,2015-01-03
None,Westerlo,BEL,1,1321.90844727,2014-12-27,2015-01-18
None,Uzhgorod,UKR,1,1321.28710938,2014-12-12,2015-02-17
None,Kallonis,GRE,1,1319.57885742,2014-12-21,2015-01-04
None,FK Astana,KAZ,0,1318.23681641,2014-08-29,2015-07-02
None,FK Minsk,BLR,1,1317.93005371,2014-12-12,2015-04-11
None,St Poelten,AUT,0,1317.47583008,2014-12-12,2015-02-19
None,Panthrakikos,GRE,1,1316.72961426,2014-12-21,2015-01-05
None,Beitar,ISR,1,1314.07275391,2014-12-28,2015-01-03
None,Bnei Sakhinin,ISR,1,1312.8380127,2014-12-28,2015-01-03
None,Gefle,SWE,1,1311.78393555,2014-12-10,2015-04-05
None,Karagandy,KAZ,0,1311.60595703,2014-08-29,2015-07-01
None,Celje,SVN,1,1311.25671387,2014-12-11,2015-03-04
None,MTK,HUN,1,1306.62329102,2014-12-08,2015-02-27
None,Excelsior,NED,1,1305.19421387,2014-12-22,2015-01-18
None,Siroki Brijeg,BHZ,0,1304.9621582,2014-08-29,2015-06-30
None,Valerenga,NOR,1,1303.55358887,2014-11-10,2015-04-06
None,Ergotelis,GRE,1,1303.39440918,2014-12-22,2015-01-04
None,FK Sarajevo,BHZ,0,1302.1652832,2014-08-29,2015-06-30
None,Cherno More,BUL,1,1301.67932129,2014-12-14,2015-02-27
None,Haugesund,NOR,1,1301.35632324,2014-11-10,2015-04-06
None,Olimpija Ljubljana,SVN,1,1298.16418457,2014-12-11,2015-02-28
None,Lierse,BEL,1,1298.01098633,2014-12-27,2015-01-18
None,Viking,NOR,1,1297.6550293,2014-11-10,2015-04-06
None,Korona,POL,1,1296.02258301,2014-12-13,2015-02-16
None,Diosgyori,HUN,1,1295.47717285,2014-12-08,2015-02-28
None,Neman Grodno,BLR,1,1295.25415039,2014-12-12,2015-04-11
None,Rudar Velenje,SVN,1,1294.87695312,2014-12-11,2015-02-28
None,Vestsjaelland,DEN,1,1293.77941895,2014-12-12,2015-02-19
None,Piatra Neamt,ROM,1,1290.83215332,2014-12-12,2015-02-23
None,Hamilton,SCO,1,1289.54504395,2014-12-28,2015-01-01
None,Falkenbergs,SWE,1,1286.5793457,2014-12-10,2015-04-05
None,Cercle Brugge,BEL,1,1286.06872559,2014-12-28,2015-01-17
None,Iasi,ROM,1,1285.57788086,2014-12-12,2015-02-20
None,NK Zagreb,CRO,1,1285.53039551,2014-12-16,2015-02-08
None,Cracovia,POL,1,1280.42419434,2014-12-13,2015-02-15
None,Gomel,BLR,1,1280.3392334,2014-12-12,2015-04-10
None,Hradec Kralove,CZE,1,1279.99768066,2014-12-12,2015-02-21
None,Mjaellby,SWE,1,1278.7298584,2014-12-10,2015-01-01
None,Paksi,HUN,1,1275.70996094,2014-12-01,2015-02-21
None,Ashdod,ISR,1,1275.37634277,2014-12-28,2015-01-03
None,Koper,SVN,1,1273.36779785,2014-12-11,2015-03-04
None,Lok Sofia,BUL,1,1273.2298584,2014-12-13,2015-03-01
None,Novi Sad,SRB,1,1272.87353516,2014-12-12,2015-02-21
None,Motherwell,SCO,1,1270.19030762,2014-12-28,2015-01-01
None,Gabala,AZE,0,1267.8371582,2014-12-12,2015-07-02
None,Novopolotsk,BLR,1,1267.34326172,2014-12-12,2015-04-11
None,Istra 1961,CRO,1,1267.01660156,2014-12-14,2015-02-06
None,Niki Volou,GRE,1,1266.37854004,2014-12-18,2015-02-19
None,Slaven Belupo,CRO,1,1266.34130859,2014-12-15,2015-02-08
None,Chikhura,GEO,0,1265.70629883,2014-08-08,2015-07-01
None,Brann,NOR,1,1264.65380859,2014-11-10,2015-01-01
None,Kairat,KAZ,0,1262.87316895,2014-08-29,2015-07-02
None,Raanana,ISR,1,1260.74060059,2014-12-29,2015-01-03
None,Sarpsborg,NOR,1,1258.75854492,2014-11-10,2015-04-06
None,Slavia Sofia,BUL,1,1258.06896973,2014-12-14,2015-02-27
None,HJK Helsinki,FIN,0,1257.68884277,2014-12-12,2015-07-02
None,Zimbru,MOL,0,1256.40283203,2014-08-29,2015-06-30
None,Partick,SCO,1,1256.3314209,2014-12-28,2015-01-04
None,Hafnarfjoerdur,ISL,0,1255.91955566,2014-08-29,2015-07-02
None,M Petach Tikva,ISR,1,1254.69628906,2014-12-28,2015-01-03
None,Acco Acre,ISR,1,1253.99389648,2014-12-28,2015-01-03
None,Netanya,ISR,1,1251.28381348,2014-12-28,2015-01-03
None,Zeljeznicar,BHZ,0,1250.86108398,2014-08-29,2015-06-30
None,Tromso,NOR,0,1248.32885742,2014-08-08,2015-01-01
None,Silkeborg,DEN,1,1248.0546875,2014-12-12,2015-02-19
None,Start,NOR,1,1246.49694824,2014-11-10,2015-04-07
None,Zrinjski Mostar,BHZ,0,1244.71252441,2014-08-29,2015-06-30
None,Nova Gorica,SVN,1,1244.0904541,2014-12-11,2015-02-28
None,Sioni Bolnisi,GEO,0,1238.72607422,2014-08-08,2015-07-01
None,Stjarnan,ISL,0,1238.68469238,2014-08-29,2015-07-02
None,Dordrecht,NED,1,1237.58935547,2014-12-21,2015-01-17
None,Zestafoni,GEO,0,1237.30847168,2014-08-08,2015-07-01
None,Ujpest,HUN,1,1237.00732422,2014-12-08,2015-02-28
None,H Petach Tikva,ISR,1,1236.58581543,2014-12-28,2015-01-04
None,Dundee,SCO,1,1236.15014648,2014-12-28,2015-01-01
None,Dinamo Tbilisi,GEO,0,1233.83508301,2014-08-08,2015-07-02
None,Sundsvall,SWE,1,1233.67016602,2015-01-01,2015-04-06
None,Hammarby,SWE,1,1233.67016602,2015-01-01,2015-04-04
None,Hapoel Haifa,ISR,1,1232.93859863,2014-12-28,2015-01-03
None,KR Reykjavik,ISL,0,1232.53942871,2014-08-29,2015-07-02
None,M Zaporizhya,UKR,1,1232.03320312,2014-12-12,2015-02-17
None,Zawisza,POL,1,1232.00976562,2014-12-15,2015-02-13
None,Kilmarnock,SCO,1,1231.0135498,2014-12-28,2015-01-01
None,Stabaek,NOR,1,1228.71813965,2014-11-10,2015-04-06
None,Bobruisk,BLR,1,1227.67749023,2014-12-12,2015-04-10
None,Osijek,CRO,1,1227.27355957,2014-12-14,2015-02-08
None,Slutsk,BLR,1,1227.0234375,2014-12-12,2015-04-11
None,Veris,MOL,0,1218.74511719,2014-08-29,2015-06-30
None,Lok Plovdiv,BUL,1,1217.59814453,2014-12-13,2015-02-28
None,Zavrc,SVN,1,1212.03991699,2014-12-11,2015-03-01
None,Kecskemeti,HUN,1,1209.80749512,2014-12-07,2015-02-28
None,Chernomorets Burgas,BUL,1,1207.03491211,2014-12-10,2015-07-01
None,FC Tiraspol,MOL,0,1205.22631836,2014-08-29,2015-06-30
None,Lahti,FIN,0,1202.70910645,2015-01-01,2015-07-02
None,Seinajoki,FIN,0,1202.70910645,2015-01-01,2015-07-02
None,Ross County,SCO,1,1200.23095703,2014-12-28,2015-01-01
None,Jagodina,SRB,1,1199.07836914,2014-12-12,2015-02-21
None,Ventspils,LAT,0,1198.7355957,2014-07-24,2015-07-02
None,Sogndal,NOR,1,1192.9798584,2014-11-10,2015-01-01
None,Bodoe Glimt,NOR,1,1189.95849609,2014-11-10,2015-04-06
None,Haladas,HUN,1,1186.08947754,2014-12-07,2015-02-28
None,Puskas Akademia,HUN,1,1185.70861816,2014-12-07,2015-02-28
None,Mjondalen,NOR,1,1185.47607422,2015-01-01,2015-04-06
None,Sandefjord,NOR,1,1185.47607422,2015-01-01,2015-04-06
None,Honved,HUN,1,1184.4967041,2014-12-07,2015-02-28
None,St Mirren,SCO,1,1183.98681641,2014-12-28,2015-01-01
None,Sandnes,NOR,1,1183.95202637,2014-11-10,2015-01-01
None,Brommapojkarna,SWE,1,1183.8145752,2014-12-10,2015-01-01
None,St Patricks,IRL,0,1183.43078613,2014-07-25,2015-06-30
None,Dundalk,IRL,0,1178.6685791,2014-07-25,2015-06-30
None,Sligo,IRL,0,1178.31774902,2014-07-25,2015-06-30
None,MyPa,FIN,0,1177.671875,2014-12-12,2015-01-01
None,Zadar,CRO,1,1177.38659668,2014-12-13,2015-02-08
None,Rovaniemi,FIN,0,1176.64880371,2014-12-12,2015-01-01
None,Derry City,IRL,0,1173.98059082,2014-07-25,2015-06-30
None,Cukaricki,SRB,1,1172.58837891,2014-12-12,2015-02-21
None,Vaasa,FIN,0,1170.66259766,2014-12-12,2015-07-02
None,Kukesi,ALB,0,1169.88671875,2014-07-25,2015-07-02
None,Fram Reykjavik,ISL,0,1166.03503418,2014-08-29,2015-07-01
None,Slavia Mozyr,BLR,1,1164.12207031,2015-01-01,2015-04-10
None,FK Vitebsk,BLR,1,1164.12207031,2015-01-01,2015-04-11
None,Granit Mikashevichy,BLR,1,1164.12207031,2015-01-01,2015-04-11
None,Honka Espoo,FIN,0,1163.31677246,2014-12-12,2015-01-01
None,Dinamo Brest,BLR,1,1161.47338867,2014-12-12,2015-04-11
None,Skenderbeu,ALB,0,1151.9777832,2014-07-25,2015-07-02
None,Pecsi Dozsa,HUN,1,1150.94628906,2014-12-07,2015-02-28
None,OFK,SRB,1,1150.56933594,2014-12-12,2015-02-21
None,Dnepr Mogilev,BLR,1,1148.87573242,2014-12-12,2015-01-01
None,Novi Pazar,SRB,1,1141.8692627,2014-12-12,2015-02-21
None,Flamurtari,ALB,0,1141.80505371,2014-07-25,2015-07-01
None,Levadia Tallinn,EST,0,1138.99719238,2014-07-25,2015-06-30
None,Zalgiris Vilnius,LIT,0,1127.97570801,2014-07-25,2015-07-02
None,Shkendija,MAC,0,1124.08752441,2014-08-08,2015-06-30
None,Rabotnicki,MAC,0,1122.18725586,2014-08-08,2015-06-30
None,Turnovo,MAC,0,1118.05883789,2014-08-08,2015-06-30
None,Zlatibor,SRB,1,1118.02038574,2014-12-12,2015-02-21
None,Laci,ALB,0,1117.23852539,2014-07-25,2015-07-02
None,Krka,SVN,1,1115.73266602,2014-12-11,2015-03-01
None,Rad,SRB,1,1113.41162109,2014-12-12,2015-02-21
None,Nyiregyhaza,HUN,1,1111.84350586,2014-12-01,2015-02-21
None,Metalurg Skopje,MAC,0,1110.50268555,2014-08-08,2015-06-30
None,Lombard,HUN,1,1110.11706543,2014-12-06,2015-02-28
None,Dunaferr,HUN,1,1109.28259277,2014-12-07,2015-03-01
None,Podgorica,MNT,0,1108.22265625,2014-07-25,2015-07-02
None,Lovcen,MNT,0,1102.51098633,2014-07-25,2015-07-01
None,Celik Niksic,MNT,0,1102.21191406,2014-07-25,2015-07-01
None,Vozdovac Beograd,SRB,1,1101.74682617,2014-12-12,2015-02-21
None,Nis,SRB,1,1098.79223633,2014-12-12,2015-02-23
None,Sutjeska,MNT,0,1095.17834473,2014-07-25,2015-07-02
None,Radomlje,SVN,1,1090.01135254,2014-12-11,2015-02-28
None,Mladost Lucani,SRB,1,1088.28527832,2014-12-12,2015-02-21
None,Atlantas,LIT,0,1088.01879883,2014-07-25,2015-07-02
None,Differdang,LUX,0,1087.68945312,2014-07-23,2015-06-30
None,Krusevac,SRB,1,1086.16003418,2014-12-12,2015-02-21
None,Jelgava,LAT,0,1083.44287109,2014-07-24,2015-07-02
None,Donji Srem,SRB,1,1081.33410645,2014-12-12,2015-02-21
None,Daugava 2003,LAT,0,1079.94628906,2014-07-24,2015-07-01
None,Marek Dupnitza,BUL,1,1078.61816406,2014-12-14,2015-03-02
None,Dudelange,LUX,0,1076.30822754,2014-07-23,2015-06-30
None,Banga,LIT,0,1066.0994873,2014-07-25,2015-07-01
None,Borac Cacak,SRB,1,1062.84362793,2014-12-12,2015-02-21
None,Kragujevac,SRB,1,1053.3157959,2014-12-12,2015-02-21
None,Haskovo,BUL,1,1052.89196777,2014-12-14,2015-02-27
None,Daugavpils,LAT,0,1052.4864502,2014-07-24,2015-07-01
None,Pyunik,ARM,0,1050.73510742,2014-07-11,2015-06-30
None,Ekranas,LIT,0,1049.82067871,2014-07-25,2015-07-01
None,Linfield,NIR,0,1046.49401855,2014-07-25,2015-06-30
None,Nomme Kalju,EST,0,1039.91943359,2014-07-25,2015-06-30
None,Gotse Delchev,BUL,1,1038.59423828,2014-12-10,2015-07-01
None,Crusaders,NIR,0,1029.40783691,2014-07-25,2015-06-30
None,Sillamaee Kalev,EST,0,1026.29858398,2014-07-25,2015-06-30
None,Cliftonville,NIR,0,1017.98083496,2014-07-25,2015-06-30
None,Santos Tartu,EST,0,1008.31494141,2014-07-25,2015-06-30
None,N Burgas,BUL,1,1006.86499023,2014-12-10,2015-07-01
None,Jeunesse Esch,LUX,0,1005.70361328,2014-07-23,2015-06-30
None,Fola Esch,LUX,0,1004.92022705,2014-07-23,2015-06-30
None,Glenavon,NIR,0,1004.00073242,2014-07-25,2015-06-30
None,Shirak,ARM,0,991.284606934,2014-07-11,2015-06-30
None,Gota,FAR,0,980.726318359,2014-08-08,2015-07-01
None,The New Saints,WAL,0,978.985473633,2014-07-23,2015-07-01
None,Valletta,MLT,0,977.013793945,2014-07-23,2015-06-30
None,Broughton,WAL,0,976.970703125,2014-07-23,2015-07-01
None,MIKA,ARM,0,973.868286133,2014-07-11,2015-06-30
None,Lyubimets,BUL,1,971.315368652,2014-12-10,2015-07-01
None,Banants,ARM,0,969.592651367,2014-07-11,2015-06-30
None,Aberystwyth,WAL,0,967.965820312,2014-07-23,2015-07-01
None,Bangor City,WAL,0,966.890319824,2014-07-23,2015-07-01
None,Birkirkara,MLT,0,950.583557129,2014-07-23,2015-06-30
None,HB Torshavn,FAR,0,935.130737305,2014-08-08,2015-07-01
None,Sliema Wanderers,MLT,0,923.241027832,2014-07-23,2015-06-30
None,Hibernians Paola,MLT,0,921.33013916,2014-07-23,2015-06-30
None,B 36 Torshavn,FAR,0,907.526184082,2014-08-08,2015-07-01
None,Fuglafjoerdur,FAR,0,900.577941895,2014-08-08,2015-07-01
None,College Europa,GIB,0,885.820129395,2014-07-11,2015-06-30
None,Lincoln,GIB,0,860.452453613,2014-07-11,2015-06-30
None,Santa Coloma,AND,0,804.620361328,2014-07-23,2015-06-30
None,Matecosa Sant Julia,AND,0,781.303588867,2014-07-23,2015-06-30
None,Escale,AND,0,749.640319824,2014-07-23,2015-06-30
None,Folgore,SMR,0,696.855224609,2014-07-11,2015-06-30
None,Libertas,SMR,0,696.489562988,2014-07-11,2015-06-30
None,La Fiorita,SMR,0,691.21282959,2014-07-11,2015-06-30


